"","bin_arch","sample","sum","bin_arch_name"
"11268","_21_+_26.9_","T150",2712.576327489,"redox"
"11269","_21_+_26.9_","T151",784.586070164,"redox"
"11270","_21_+_26.9_","T153",2250.356934939,"redox"
"11271","_21_+_26.9_","T154",2941.333818269,"redox"
"11272","_21_+_26.9_","T155",2124.346675351,"redox"
"11273","_21_+_26.9_","T157",4263.323413744,"redox"
"11274","_21_+_26.9_","T158",2140.594886562,"redox"
"11275","_21_+_26.9_","T159",1840.772557377,"redox"
"11276","_21_+_26.9_","T161",3974.061294634,"redox"
"11277","_21_+_26.9_","T162",3175.944235313,"redox"
"11278","_21_+_26.9_","T163",2750.668663757,"redox"
"11279","_21_+_26.9_","T165",2290.347939929,"redox"
"11280","_21_+_26.9_","T166",2203.879328112,"redox"
"11281","_21_+_26.9_","T167",1646.659226023,"redox"
"11282","_21_+_26.9_","T217",4905.351807385,"redox"
"11283","_21_+_26.9_","T218",1594.39744095,"redox"
"11284","_21_+_26.9_","T219",4106.686839258,"redox"
"11285","_21_+_26.9_","T221",4714.86250384,"redox"
"11286","_21_+_26.9_","T222",4829.870867356,"redox"
"11287","_21_+_26.9_","T223",1660.431159856,"redox"
"11288","_21_+_26.9_","T225",3264.106550737,"redox"
"11289","_21_+_26.9_","T226",4518.237818951,"redox"
"11290","_21_+_26.9_","T227",1735.321931035,"redox"
"11291","_21_+_26.9_","T241",2736.701018115,"redox"
"11292","_21_+_26.9_","T242",1407.891142032,"redox"
"11293","_21_+_26.9_","T243",3181.234839497,"redox"
"11294","_21_+_26.9_","T245",3461.573258664,"redox"
"11295","_21_+_26.9_","T246",1365.909322787,"redox"
"11296","_21_+_26.9_","T247",4721.340796892,"redox"
"11297","_21_+_26.9_","T249",1028.680598654,"redox"
"11298","_21_+_26.9_","T250",4418.507903562,"redox"
"11299","_21_+_26.9_","T251",2527.683401322,"redox"
"11300","_21_+_26.9_","T319",1596.829782051,"redox"
"11301","_21_+_26.9_","T320",2287.653030456,"redox"
"11302","_21_+_26.9_","T321",1954.550319657,"redox"
"11303","_21_+_26.9_","T323",3146.842912141,"redox"
"11304","_21_+_26.9_","T324",1777.192083383,"redox"
"11305","_21_+_26.9_","T325",1119.557770557,"redox"
"11306","_21_+_26.9_","T327",2910.413348079,"redox"
"11307","_21_+_26.9_","T328",2306.151411308,"redox"
"11308","_21_+_26.9_","T329",1164.08242967,"redox"
"11309","_21_+_26.9_","T331",3248.162870215,"redox"
"11310","_21_+_26.9_","T332",1491.682232468,"redox"
"11311","_21_+_26.9_","T333",1523.692547032,"redox"
"11312","_21_+_26.9_","T336",6300.641051131,"redox"
"11313","_21_+_26.9_","T337",2608.471040638,"redox"
"11314","_21_+_26.9_","T339",4591.368847304,"redox"
"11315","_21_+_26.9_","T340",4328.511272104,"redox"
"11316","_21_+_26.9_","T341",4305.823826327,"redox"
"11317","_21_+_26.9_","T372",2892.822086723,"redox"
"11318","_21_+_26.9_","T373",2395.984194532,"redox"
"11319","_21_+_26.9_","T374",2245.410915712,"redox"
"11320","_21_+_26.9_","T376",2103.45911638,"redox"
"11321","_21_+_26.9_","T377",1437.724220342,"redox"
"11322","_21_+_26.9_","T378",3559.993419399,"redox"
"11323","_21_+_26.9_","T381",3872.460846839,"redox"
"11324","_21_+_26.9_","T382",3424.072084577,"redox"
"11325","_21_+_26.9_","T397",2447.871845567,"redox"
"11326","_21_+_26.9_","T398",2338.067149801,"redox"
"11327","_21_+_26.9_","T399",1429.043917895,"redox"
"11328","_21_+_26.9_","T402",3426.221827878,"redox"
"11329","_21_+_26.9_","T403",1176.361497482,"redox"
"11330","_21_+_26.9_","T405",2072.330536822,"redox"
"11331","_21_+_26.9_","T406",2713.034310943,"redox"
"11332","_21_+_26.9_","YG017",656.721606266,"redox"
"11333","_21_+_26.9_","YG018",1097.409429605,"redox"
"11334","_21_+_26.9_","YG019",675.648953297,"redox"
"11335","_21_+_26.9_","YG020",1128.741413138,"redox"
"11336","_21_+_26.9_","YG021",2687.207631806,"redox"
"11337","_21_+_26.9_","YG022",2114.985546463,"redox"
"11338","_21_+_26.9_","YG029",442.971547116,"redox"
"11339","_21_+_26.9_","YG030",483.935827286,"redox"
"11340","_21_+_26.9_","YG031",606.211119249,"redox"
"11341","_21_+_26.9_","YG043",1439.895543462,"redox"
"11342","_21_+_26.9_","YG044",2146.165084018,"redox"
"11343","_21_+_26.9_","YG045",1559.970492875,"redox"
"11344","_21_+_26.9_","YG054",1207.975082543,"redox"
"11345","_21_+_26.9_","YG055",1897.918360131,"redox"
"11346","_21_+_26.9_","YG056",2212.610853319,"redox"
"11347","_21_+_26.9_","YG070",2662.63051449,"redox"
"11348","_21_+_26.9_","YG071",1491.973970987,"redox"
"11349","_21_+_26.9_","YG072",1550.67836297,"redox"
"11350","_21_+_26.9_","YG075",1036.458922089,"redox"
"11351","_21_+_26.9_","YG076",2095.99957333,"redox"
"11352","_21_+_26.9_","YG077",1573.204121116,"redox"
"11353","_21_+_26.9_","YG080",2135.853019726,"redox"
"11354","_21_+_26.9_","YG081",1340.264740522,"redox"
"11355","_21_+_26.9_","YG082",699.385399564,"redox"
"11356","_21_+_26.9_","YG084",1199.907964358,"redox"
"11357","_21_+_26.9_","YG085",1902.171265599,"redox"
"11358","_21_+_26.9_","YG086",1493.825985549,"redox"
"11359","_21_+_26.9_","YG120",4978.642715075,"redox"
"11360","_21_+_26.9_","YG121",2108.258892531,"redox"
"11361","_21_+_26.9_","YG123",1978.104920873,"redox"
"11362","_21_+_26.9_","YG124",1748.440852275,"redox"
"11363","_21_+_26.9_","YG125",3296.369508298,"redox"
"11364","_21_+_26.9_","YG127",2771.175187732,"redox"
"11365","_21_+_26.9_","YG129",2790.983638493,"redox"
"11366","_21_+_26.9_","YG135",2403.894287506,"redox"
"11367","_21_+_26.9_","YG136",2064.061502432,"redox"
"11368","_21_+_26.9_","YG137",2748.187248572,"redox"
"11369","_21_+_26.9_","YG168",997.341242338,"redox"
"11370","_21_+_26.9_","YG169",1633.84572128,"redox"
"11371","_21_+_26.9_","YG170",1516.141649998,"redox"
"11372","_21_+_26.9_","YG186",822.769303998,"redox"
"11373","_21_+_26.9_","YG187",2252.951932652,"redox"
"11374","_21_+_26.9_","YG188",1829.768282164,"redox"
"11375","_21_+_26.9_","YG202",1939.979558782,"redox"
"11376","_21_+_26.9_","YG203",2441.326911282,"redox"
"11377","_1.1.3_+_1.1.5_+_1.1.6_","BINCODE",0,"electron_transport_minATPsynth"
"11378","_1.1.3_+_1.1.5_+_1.1.6_","KG022",786.44725602,"electron_transport_minATPsynth"
"11379","_1.1.3_+_1.1.5_+_1.1.6_","KG024",910.430332237,"electron_transport_minATPsynth"
"11380","_1.1.3_+_1.1.5_+_1.1.6_","KG036",980.789162765,"electron_transport_minATPsynth"
"11381","_1.1.3_+_1.1.5_+_1.1.6_","KG037",983.328013878,"electron_transport_minATPsynth"
"11382","_1.1.3_+_1.1.5_+_1.1.6_","KG038",727.957926991,"electron_transport_minATPsynth"
"11383","_1.1.3_+_1.1.5_+_1.1.6_","KG049",1279.740542432,"electron_transport_minATPsynth"
"11384","_1.1.3_+_1.1.5_+_1.1.6_","KG050",2198.832129553,"electron_transport_minATPsynth"
"11385","_1.1.3_+_1.1.5_+_1.1.6_","KG051",2845.003523639,"electron_transport_minATPsynth"
"11386","_1.1.3_+_1.1.5_+_1.1.6_","KG077",592.214498129,"electron_transport_minATPsynth"
"11387","_1.1.3_+_1.1.5_+_1.1.6_","KG078",695.76629403,"electron_transport_minATPsynth"
"11388","_1.1.3_+_1.1.5_+_1.1.6_","KG079",843.375260974,"electron_transport_minATPsynth"
"11389","_1.1.3_+_1.1.5_+_1.1.6_","KG081",1161.445113486,"electron_transport_minATPsynth"
"11390","_1.1.3_+_1.1.5_+_1.1.6_","KG082",2058.454622987,"electron_transport_minATPsynth"
"11391","_1.1.3_+_1.1.5_+_1.1.6_","KG083",1674.177236116,"electron_transport_minATPsynth"
"11392","_1.1.3_+_1.1.5_+_1.1.6_","KG101",717.125903938,"electron_transport_minATPsynth"
"11393","_1.1.3_+_1.1.5_+_1.1.6_","KG102",438.356557131,"electron_transport_minATPsynth"
"11394","_1.1.3_+_1.1.5_+_1.1.6_","KG103",1185.706961038,"electron_transport_minATPsynth"
"11395","_1.1.3_+_1.1.5_+_1.1.6_","KG105",1216.472478894,"electron_transport_minATPsynth"
"11396","_1.1.3_+_1.1.5_+_1.1.6_","KG106",972.496699081,"electron_transport_minATPsynth"
"11397","_1.1.3_+_1.1.5_+_1.1.6_","KG107",827.021199415,"electron_transport_minATPsynth"
"11398","_1.1.3_+_1.1.5_+_1.1.6_","KG117",1168.730665614,"electron_transport_minATPsynth"
"11399","_1.1.3_+_1.1.5_+_1.1.6_","KG118",1439.222839389,"electron_transport_minATPsynth"
"11400","_1.1.3_+_1.1.5_+_1.1.6_","KG119",1175.49549474,"electron_transport_minATPsynth"
"11401","_1.1.3_+_1.1.5_+_1.1.6_","KG121",580.761552018,"electron_transport_minATPsynth"
"11402","_1.1.3_+_1.1.5_+_1.1.6_","KG122",929.406972944,"electron_transport_minATPsynth"
"11403","_1.1.3_+_1.1.5_+_1.1.6_","KG123",813.094913926,"electron_transport_minATPsynth"
"11404","_1.1.3_+_1.1.5_+_1.1.6_","KG133",560.65829361,"electron_transport_minATPsynth"
"11405","_1.1.3_+_1.1.5_+_1.1.6_","KG134",1276.602262976,"electron_transport_minATPsynth"
"11406","_1.1.3_+_1.1.5_+_1.1.6_","KG135",791.392179356,"electron_transport_minATPsynth"
"11407","_1.1.3_+_1.1.5_+_1.1.6_","KG137",841.400548519,"electron_transport_minATPsynth"
"11408","_1.1.3_+_1.1.5_+_1.1.6_","KG138",1355.835937356,"electron_transport_minATPsynth"
"11409","_1.1.3_+_1.1.5_+_1.1.6_","KG139",1042.08490595,"electron_transport_minATPsynth"
"11410","_1.1.3_+_1.1.5_+_1.1.6_","KG141",967.026513911,"electron_transport_minATPsynth"
"11411","_1.1.3_+_1.1.5_+_1.1.6_","KG142",946.636527423,"electron_transport_minATPsynth"
"11412","_1.1.3_+_1.1.5_+_1.1.6_","KG143",1041.303473133,"electron_transport_minATPsynth"
"11413","_1.1.3_+_1.1.5_+_1.1.6_","NAME",0,"electron_transport_minATPsynth"
"11414","_1.1.3_+_1.1.5_+_1.1.6_","QL106",965.499104031,"electron_transport_minATPsynth"
"11415","_1.1.3_+_1.1.5_+_1.1.6_","QL107",1011.061880842,"electron_transport_minATPsynth"
"11416","_1.1.3_+_1.1.5_+_1.1.6_","QL108",552.312029527,"electron_transport_minATPsynth"
"11417","_1.1.3_+_1.1.5_+_1.1.6_","QL110",591.527803595,"electron_transport_minATPsynth"
"11418","_1.1.3_+_1.1.5_+_1.1.6_","QL111",389.344914765,"electron_transport_minATPsynth"
"11419","_1.1.3_+_1.1.5_+_1.1.6_","QL112",413.483633366,"electron_transport_minATPsynth"
"11420","_1.1.3_+_1.1.5_+_1.1.6_","QL114",414.703233646,"electron_transport_minATPsynth"
"11421","_1.1.3_+_1.1.5_+_1.1.6_","QL115",1341.470739924,"electron_transport_minATPsynth"
"11422","_1.1.3_+_1.1.5_+_1.1.6_","QL116",252.552131822,"electron_transport_minATPsynth"
"11423","_1.1.3_+_1.1.5_+_1.1.6_","QL130",1629.948080121,"electron_transport_minATPsynth"
"11424","_1.1.3_+_1.1.5_+_1.1.6_","QL131",1351.704906387,"electron_transport_minATPsynth"
"11425","_1.1.3_+_1.1.5_+_1.1.6_","QL132",663.452304991,"electron_transport_minATPsynth"
"11426","_1.1.3_+_1.1.5_+_1.1.6_","QL133",915.505070604,"electron_transport_minATPsynth"
"11427","_1.1.3_+_1.1.5_+_1.1.6_","QL134",401.129371162,"electron_transport_minATPsynth"
"11428","_1.1.3_+_1.1.5_+_1.1.6_","QL135",576.769460524,"electron_transport_minATPsynth"
"11429","_1.1.3_+_1.1.5_+_1.1.6_","QL136",1055.312672695,"electron_transport_minATPsynth"
"11430","_1.1.3_+_1.1.5_+_1.1.6_","QL137",585.390561308,"electron_transport_minATPsynth"
"11431","_1.1.3_+_1.1.5_+_1.1.6_","QL138",637.843968599,"electron_transport_minATPsynth"
"11432","_1.1.3_+_1.1.5_+_1.1.6_","QL139",689.534551008,"electron_transport_minATPsynth"
"11433","_1.1.3_+_1.1.5_+_1.1.6_","QL140",616.020259199,"electron_transport_minATPsynth"
"11434","_1.1.3_+_1.1.5_+_1.1.6_","QL141",449.30236385,"electron_transport_minATPsynth"
"11435","_1.1.3_+_1.1.5_+_1.1.6_","QL142",659.040110217,"electron_transport_minATPsynth"
"11436","_1.1.3_+_1.1.5_+_1.1.6_","QL143",685.422121134,"electron_transport_minATPsynth"
"11437","_1.1.3_+_1.1.5_+_1.1.6_","QL144",503.84099225,"electron_transport_minATPsynth"
"11438","_1.1.3_+_1.1.5_+_1.1.6_","QL145",262.510991288,"electron_transport_minATPsynth"
"11439","_1.1.3_+_1.1.5_+_1.1.6_","QL146",515.474158851,"electron_transport_minATPsynth"
"11440","_1.1.3_+_1.1.5_+_1.1.6_","QL147",207.305385596,"electron_transport_minATPsynth"
"11441","_1.1.3_+_1.1.5_+_1.1.6_","QL148",1350.652716545,"electron_transport_minATPsynth"
"11442","_1.1.3_+_1.1.5_+_1.1.6_","QL149",518.425232607,"electron_transport_minATPsynth"
"11443","_1.1.3_+_1.1.5_+_1.1.6_","QL150",397.420891576,"electron_transport_minATPsynth"
"11444","_1.1.3_+_1.1.5_+_1.1.6_","QL151",323.627330586,"electron_transport_minATPsynth"
"11445","_1.1.3_+_1.1.5_+_1.1.6_","QL152",358.886813062,"electron_transport_minATPsynth"
"11446","_1.1.3_+_1.1.5_+_1.1.6_","QL153",322.371509615,"electron_transport_minATPsynth"
"11447","_1.1.3_+_1.1.5_+_1.1.6_","QL154",586.565422551,"electron_transport_minATPsynth"
"11448","_1.1.3_+_1.1.5_+_1.1.6_","QL155",691.703851526,"electron_transport_minATPsynth"
"11449","_1.1.3_+_1.1.5_+_1.1.6_","QL156",312.608379907,"electron_transport_minATPsynth"
"11450","_1.1.3_+_1.1.5_+_1.1.6_","QL170",770.775400693,"electron_transport_minATPsynth"
"11451","_1.1.3_+_1.1.5_+_1.1.6_","QL171",355.667265603,"electron_transport_minATPsynth"
"11452","_1.1.3_+_1.1.5_+_1.1.6_","QL172",704.782887695,"electron_transport_minATPsynth"
"11453","_1.1.3_+_1.1.5_+_1.1.6_","QL173",850.835776363,"electron_transport_minATPsynth"
"11454","_1.1.3_+_1.1.5_+_1.1.6_","QL174",783.112901149,"electron_transport_minATPsynth"
"11455","_1.1.3_+_1.1.5_+_1.1.6_","QL175",718.805663793,"electron_transport_minATPsynth"
"11456","_1.1.3_+_1.1.5_+_1.1.6_","QL184",696.884546977,"electron_transport_minATPsynth"
"11457","_1.1.3_+_1.1.5_+_1.1.6_","QL185",983.110530311,"electron_transport_minATPsynth"
"11458","_1.1.3_+_1.1.5_+_1.1.6_","QL186",461.300198667,"electron_transport_minATPsynth"
"11459","_1.1.3_+_1.1.5_+_1.1.6_","QL226",1433.398977774,"electron_transport_minATPsynth"
"11460","_1.1.3_+_1.1.5_+_1.1.6_","QL227",1783.165418789,"electron_transport_minATPsynth"
"11461","_1.1.3_+_1.1.5_+_1.1.6_","QL228",1396.647976102,"electron_transport_minATPsynth"
"11462","_1.1.3_+_1.1.5_+_1.1.6_","QL229",1015.004293976,"electron_transport_minATPsynth"
"11463","_1.1.3_+_1.1.5_+_1.1.6_","QL230",1649.098668767,"electron_transport_minATPsynth"
"11464","_1.1.3_+_1.1.5_+_1.1.6_","QL231",941.277207499,"electron_transport_minATPsynth"
"11465","_1.1.3_+_1.1.5_+_1.1.6_","QL232",1159.275717626,"electron_transport_minATPsynth"
"11466","_1.1.3_+_1.1.5_+_1.1.6_","QL233",1641.668176712,"electron_transport_minATPsynth"
"11467","_1.1.3_+_1.1.5_+_1.1.6_","QL234",944.25185907,"electron_transport_minATPsynth"
"11468","_1.1.3_+_1.1.5_+_1.1.6_","QL235",916.243300176,"electron_transport_minATPsynth"
"11469","_1.1.3_+_1.1.5_+_1.1.6_","QL236",1428.824081035,"electron_transport_minATPsynth"
"11470","_1.1.3_+_1.1.5_+_1.1.6_","QL237",368.744657501,"electron_transport_minATPsynth"
"11471","_1.1.3_+_1.1.5_+_1.1.6_","QL238",833.568996645,"electron_transport_minATPsynth"
"11472","_1.1.3_+_1.1.5_+_1.1.6_","QL239",1447.678350533,"electron_transport_minATPsynth"
"11473","_1.1.3_+_1.1.5_+_1.1.6_","QL240",830.107156649,"electron_transport_minATPsynth"
"11474","_1.1.3_+_1.1.5_+_1.1.6_","QL241",486.638926926,"electron_transport_minATPsynth"
"11475","_1.1.3_+_1.1.5_+_1.1.6_","QL242",2098.566427152,"electron_transport_minATPsynth"
"11476","_1.1.3_+_1.1.5_+_1.1.6_","QL243",611.044195847,"electron_transport_minATPsynth"
"11477","_1.1.3_+_1.1.5_+_1.1.6_","QL304",617.514564446,"electron_transport_minATPsynth"
"11478","_1.1.3_+_1.1.5_+_1.1.6_","QL305",1117.143931505,"electron_transport_minATPsynth"
"11479","_1.1.3_+_1.1.5_+_1.1.6_","QL306",726.864699435,"electron_transport_minATPsynth"
"11480","_1.1.3_+_1.1.5_+_1.1.6_","QL307",1437.770428147,"electron_transport_minATPsynth"
"11481","_1.1.3_+_1.1.5_+_1.1.6_","QL308",1483.395621001,"electron_transport_minATPsynth"
"11482","_1.1.3_+_1.1.5_+_1.1.6_","QL309",841.526687619,"electron_transport_minATPsynth"
"11483","_1.1.3_+_1.1.5_+_1.1.6_","QL311",1087.824288623,"electron_transport_minATPsynth"
"11484","_1.1.3_+_1.1.5_+_1.1.6_","QL312",525.703945642,"electron_transport_minATPsynth"
"11485","_1.1.3_+_1.1.5_+_1.1.6_","QL313",1082.257786336,"electron_transport_minATPsynth"
"11486","_1.1.3_+_1.1.5_+_1.1.6_","QL314",885.320953723,"electron_transport_minATPsynth"
"11487","_1.1.3_+_1.1.5_+_1.1.6_","QL315",579.811356165,"electron_transport_minATPsynth"
"11488","_1.1.3_+_1.1.5_+_1.1.6_","QL316",766.222662735,"electron_transport_minATPsynth"
"11489","_1.1.3_+_1.1.5_+_1.1.6_","QL318",1018.208015483,"electron_transport_minATPsynth"
"11490","_1.1.3_+_1.1.5_+_1.1.6_","QL319",819.227680161,"electron_transport_minATPsynth"
"11491","_1.1.3_+_1.1.5_+_1.1.6_","QL320",880.530291201,"electron_transport_minATPsynth"
"11492","_1.1.3_+_1.1.5_+_1.1.6_","QL321",950.097119068,"electron_transport_minATPsynth"
"11493","_1.1.3_+_1.1.5_+_1.1.6_","QL325",461.769247831,"electron_transport_minATPsynth"
"11494","_1.1.3_+_1.1.5_+_1.1.6_","QL326",643.679585894,"electron_transport_minATPsynth"
"11495","_1.1.3_+_1.1.5_+_1.1.6_","QL327",679.533601633,"electron_transport_minATPsynth"
"11496","_1.1.3_+_1.1.5_+_1.1.6_","QL328",801.387264279,"electron_transport_minATPsynth"
"11497","_1.1.3_+_1.1.5_+_1.1.6_","QL329",669.969536077,"electron_transport_minATPsynth"
"11498","_1.1.3_+_1.1.5_+_1.1.6_","QL330",784.503667497,"electron_transport_minATPsynth"
"11499","_1.1.3_+_1.1.5_+_1.1.6_","QL331",469.368856059,"electron_transport_minATPsynth"
"11500","_1.1.3_+_1.1.5_+_1.1.6_","QL332",595.044832631,"electron_transport_minATPsynth"
"11501","_1.1.3_+_1.1.5_+_1.1.6_","QL333",327.751282494,"electron_transport_minATPsynth"
"11502","_1.1.3_+_1.1.5_+_1.1.6_","QL397",649.868864827,"electron_transport_minATPsynth"
"11503","_1.1.3_+_1.1.5_+_1.1.6_","QL398",927.046067857,"electron_transport_minATPsynth"
"11504","_1.1.3_+_1.1.5_+_1.1.6_","QL400",957.909216612,"electron_transport_minATPsynth"
"11505","_1.1.3_+_1.1.5_+_1.1.6_","QL401",597.68468351,"electron_transport_minATPsynth"
"11506","_1.1.3_+_1.1.5_+_1.1.6_","QL402",989.354147141,"electron_transport_minATPsynth"
"11507","_1.1.3_+_1.1.5_+_1.1.6_","QL403",1182.606672247,"electron_transport_minATPsynth"
"11508","_1.1.3_+_1.1.5_+_1.1.6_","QL404",239.441445465,"electron_transport_minATPsynth"
"11509","_1.1.3_+_1.1.5_+_1.1.6_","QL405",728.608403815,"electron_transport_minATPsynth"
"11510","_1.1.3_+_1.1.5_+_1.1.6_","QL406",792.96231158,"electron_transport_minATPsynth"
"11511","_1.1.3_+_1.1.5_+_1.1.6_","QL407",550.160094362,"electron_transport_minATPsynth"
"11512","_1.1.3_+_1.1.5_+_1.1.6_","QL408",495.75270756,"electron_transport_minATPsynth"
"11513","_1.1.3_+_1.1.5_+_1.1.6_","QL410",1533.525509159,"electron_transport_minATPsynth"
"11514","_1.1.3_+_1.1.5_+_1.1.6_","QL411",763.425015911,"electron_transport_minATPsynth"
"11515","_1.1.3_+_1.1.5_+_1.1.6_","QL412",999.736088926,"electron_transport_minATPsynth"
"11516","_1.1.3_+_1.1.5_+_1.1.6_","QL414",1131.260661348,"electron_transport_minATPsynth"
"11517","_1.1.3_+_1.1.5_+_1.1.6_","QL415",1258.630663347,"electron_transport_minATPsynth"
"11518","_1.1.3_+_1.1.5_+_1.1.6_","QL416",483.877792768,"electron_transport_minATPsynth"
"11519","_1.1.3_+_1.1.5_+_1.1.6_","QL448",983.783969808,"electron_transport_minATPsynth"
"11520","_1.1.3_+_1.1.5_+_1.1.6_","QL449",962.163752281,"electron_transport_minATPsynth"
"11521","_1.1.3_+_1.1.5_+_1.1.6_","QL450",652.342509918,"electron_transport_minATPsynth"
"11522","_1.1.3_+_1.1.5_+_1.1.6_","QL451",1311.2277138,"electron_transport_minATPsynth"
"11523","_1.1.3_+_1.1.5_+_1.1.6_","QL452",330.680921161,"electron_transport_minATPsynth"
"11524","_1.1.3_+_1.1.5_+_1.1.6_","QL453",605.566027627,"electron_transport_minATPsynth"
"11525","_1.1.3_+_1.1.5_+_1.1.6_","QL454",532.183424577,"electron_transport_minATPsynth"
"11526","_1.1.3_+_1.1.5_+_1.1.6_","QL455",761.791774741,"electron_transport_minATPsynth"
"11527","_1.1.3_+_1.1.5_+_1.1.6_","QL456",831.352677869,"electron_transport_minATPsynth"
"11528","_1.1.3_+_1.1.5_+_1.1.6_","RH002",1136.771459871,"electron_transport_minATPsynth"
"11529","_1.1.3_+_1.1.5_+_1.1.6_","RH003",1021.039513942,"electron_transport_minATPsynth"
"11530","_1.1.3_+_1.1.5_+_1.1.6_","RH005",599.586152654,"electron_transport_minATPsynth"
"11531","_1.1.3_+_1.1.5_+_1.1.6_","RH006",1531.324857167,"electron_transport_minATPsynth"
"11532","_1.1.3_+_1.1.5_+_1.1.6_","RH007",1762.692246122,"electron_transport_minATPsynth"
"11533","_1.1.3_+_1.1.5_+_1.1.6_","RH009",1067.914689544,"electron_transport_minATPsynth"
"11534","_1.1.3_+_1.1.5_+_1.1.6_","RH010",892.7465275,"electron_transport_minATPsynth"
"11535","_1.1.3_+_1.1.5_+_1.1.6_","RH011",487.431482617,"electron_transport_minATPsynth"
"11536","_1.1.3_+_1.1.5_+_1.1.6_","RH055",1226.396495763,"electron_transport_minATPsynth"
