sample,leaf_age,site_revised,species_confirmed,biological_rep,date,d13C,soil_P,soil_S,soil_N,soil_C,leaf_Narea_mean,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,irradiance,gap,leaf_P,leaf_N,leaf_C,Amax,Cond,Ci,LMA_g_per_m2,LWC_percent,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_N_per_area,leaf_P_per_area,leaf_rad,gap_mean,leafrad_mean,LMA_mean,species,ID,Latitude,Longitude
QL107,mid,QLD_Cardwell_S,corint,1,150809,-29.85,227.774,181.996,0.14546,2.6221,1697.76847,1591.60177,280.2284823,1871.830252,17.90879059,68.665875,468.108,1.1123,52.8058,19.70163585,0.332449994,1661.181906,169.7187016,47.46643346,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,1887.781118,794466.8197,12.29722776,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL108,old,QLD_Cardwell_S,corint,1,150809,-29.85,227.774,181.996,0.14546,2.6221,1697.76847,1274.542849,238.7866886,1513.329537,17.90879059,59.96175,385.821,0.9356,51.6109,19.35326818,0.373595568,1660.867854,156.3003093,52.44818146,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,1462.345694,603039.4163,10.73842424,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL110,new,QLD_Cardwell_S,corint,2,150809,-31.77,227.774,181.996,0.14546,2.6221,1697.76847,1365.464528,257.6438467,1623.108375,17.90879059,68.68,583.691,1.4325,53.2068,NA,NA,NA,193.3559503,46.09153869,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2769.823988,1128601.28,12.29975738,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL111,mid,QLD_Cardwell_S,corint,2,150809,-31.77,227.774,181.996,0.14546,2.6221,1697.76847,4386.063865,840.3672556,5226.431121,17.90879059,60.9535,735.462,1.393,53.5613,14.7412319,0.12272402,1553.052559,160.6071148,49.63225316,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2237.257109,1181204.299,10.91603467,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL112,old,QLD_Cardwell_S,corint,2,150809,-31.77,227.774,181.996,0.14546,2.6221,1697.76847,2425.177601,520.0112301,2945.188831,17.90879059,53.227,496.063,1.2311,52.0501,13.23004769,0.255183861,1667.968803,155.7414854,55.06773219,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,1917.333427,772575.8847,9.532311967,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL114,new,QLD_Cardwell_S,corint,3,150809,-28.85,227.774,181.996,0.14546,2.6221,1697.76847,1125.08427,187.3832959,1312.467566,17.90879059,67.04,1297.47,1.8327,53.6262,23.15542369,0.059486273,1102.869681,106.101153,63.82211844,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,1944.515831,1376630.63,12.00605321,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL115,mid,QLD_Cardwell_S,corint,3,150809,-28.85,227.774,181.996,0.14546,2.6221,1697.76847,1931.366441,353.6536481,2285.020089,17.90879059,59.498,1029.649,1.4314,52.1521,24.93897041,0.109586825,1372.9075,154.1380078,60.34426105,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2206.331444,1587080.456,10.65537223,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL116,old,QLD_Cardwell_S,corint,3,150809,-28.85,227.774,181.996,0.14546,2.6221,1697.76847,1542.97529,336.8235343,1879.798824,17.90879059,51.956,408.506,0.8475,53.856,14.05974019,0.074299014,1452.226049,156.8579573,53.60388016,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,1329.371188,640774.167,9.304691239,65.03684375,11.64731215,154.565464,Corymbia intermedia,corint_48,-18.43758,146.13636
QL130,new,QLD_Cardwell_S,eucpla,1,150809,-28.07,204.237,122.206,0.15161,2.6924,2494.885355,1006.615071,187.0249827,1193.640054,17.90879059,81.9,639.673,1.302,52.4608,NA,NA,NA,251.8778765,54.64275364,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,3279.449952,1611194.769,14.66729949,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL131,mid,QLD_Cardwell_S,eucpla,1,150809,-28.07,204.237,122.206,0.15161,2.6924,2494.885355,1955.409905,396.9131483,2352.323053,17.90879059,72.68625,575.43,1.3079,53.0248,28.62116595,0.324473961,1599.902312,224.8553419,53.88112818,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2940.883017,1293885.094,13.0172283,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL132,old,QLD_Cardwell_S,eucpla,1,150809,-28.07,204.237,122.206,0.15161,2.6924,2494.885355,3209.250142,673.8595783,3883.109721,17.90879059,63.4725,627.603,1.3135,51.7935,20.31704671,0.519417975,1691.789694,147.1905447,58.60898267,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,1933.347805,923772.2743,11.36715711,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL133,new,QLD_Cardwell_S,eucpla,2,150809,-28.61,204.237,122.206,0.15161,2.6924,2494.885355,1189.686806,258.2661584,1447.952964,17.90879059,64.16,368.772,1.1268,54.0679,NA,NA,NA,228.605171,48.9647561,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2575.923067,843031.8612,11.49028004,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL134,mid,QLD_Cardwell_S,eucpla,2,150809,-28.61,204.237,122.206,0.15161,2.6924,2494.885355,776.8115286,181.933747,958.7452756,17.90879059,56.942,413.274,0.9969,53.9257,NA,NA,NA,191.5877901,51.02065988,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,1909.93868,791782.5237,10.19762354,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL135,old,QLD_Cardwell_S,eucpla,2,150809,-28.61,204.237,122.206,0.15161,2.6924,2494.885355,1635.784412,318.8872382,1954.671651,17.90879059,49.724,419.191,1.3425,54.488,NA,NA,NA,182.406774,49.61691381,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2448.810941,764632.78,8.904967033,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL136,new,QLD_Cardwell_S,eucpla,3,150809,-27.83,204.237,122.206,0.15161,2.6924,2494.885355,2425.668988,447.0317588,2872.700747,17.90879059,60.46,887.47,1.5072,52.661,23.3288636,0.117860959,1407.869475,170.6934254,54.3589881,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2572.691308,1514852.942,10.82765479,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL137,mid,QLD_Cardwell_S,eucpla,3,150809,-27.83,204.237,122.206,0.15161,2.6924,2494.885355,1708.367974,339.5280825,2047.896056,17.90879059,53.65825,782.245,1.3871,53.233,17.86596777,0.088540165,1409.760348,183.3812234,53.88972357,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2543.68095,1434490.451,9.609543627,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL138,old,QLD_Cardwell_S,eucpla,3,150809,-27.83,204.237,122.206,0.15161,2.6924,2494.885355,2626.694601,561.6846688,3188.37927,17.90879059,46.8565,534.332,1.2833,52.8589,15.58801469,0.054864492,1284.208854,175.2701999,51.38137772,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.994779044,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,2249.242475,936524.7645,8.391432463,61.0955,10.94146515,195.096483,Eucalyptus platyphylla,eucpla_69,-18.43758,146.13636
QL139,new,QLD_Cardwell_N,cortes,1,150810,-30.35,231.361,180.14,0.12343,2.2527,1868.13467,3264.277816,694.9676914,3959.245507,18.06536674,41.21,681.634,1.8134,51.525,NA,NA,NA,135.385559,51.88526798,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,2455.081727,922834.0012,7.444737634,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL140,mid,QLD_Cardwell_N,cortes,1,150810,-30.35,231.361,180.14,0.12343,2.2527,1868.13467,3621.420574,771.5366558,4392.95723,18.06536674,36.573875,746.005,1.745,51.8052,NA,NA,NA,116.9157668,54.23796791,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,2040.180131,872197.4661,6.60720465,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL141,old,QLD_Cardwell_N,cortes,1,150810,-30.35,231.361,180.14,0.12343,2.2527,1868.13467,3066.135631,733.0242287,3799.159859,18.06536674,31.93775,501.113,1.3285,52.1004,NA,NA,NA,110.3569615,58.27147041,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,1466.092234,553013.0805,5.769671666,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL142,new,QLD_Cardwell_N,cortes,2,150810,-30.35,231.361,180.14,0.12343,2.2527,1868.13467,4106.583746,824.0611561,4930.644902,18.06536674,44.87,657.519,1.6623,52.2829,NA,NA,NA,132.1808128,50.82817467,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,2197.241651,869113.9585,8.105930056,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL143,mid,QLD_Cardwell_N,cortes,2,150810,-30.35,231.361,180.14,0.12343,2.2527,1868.13467,3053.144627,706.3123543,3759.456982,18.06536674,39.822125,767.791,1.5391,51.4423,NA,NA,NA,113.464169,57.92217238,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,1746.327025,871167.6778,7.194012925,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL144,old,QLD_Cardwell_N,cortes,2,150810,-30.35,231.361,180.14,0.12343,2.2527,1868.13467,3149.090527,731.086919,3880.177446,18.06536674,34.77425,648.503,1.4452,51.5227,NA,NA,NA,117.368897,58.15055974,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,1696.215299,761140.8181,6.282095794,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL145,new,QLD_Cardwell_N,cortes,3,150810,-28.96,231.361,180.14,0.12343,2.2527,1868.13467,3933.817885,801.8399037,4735.657788,18.06536674,47.63,653.362,1.4818,52.7701,NA,NA,NA,129.9476089,50.718364,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,1925.563669,849028.2965,8.604534178,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL146,mid,QLD_Cardwell_N,cortes,3,150810,-28.96,231.361,180.14,0.12343,2.2527,1868.13467,2421.587551,489.9947558,2911.582307,18.06536674,42.271625,682.277,1.7178,51.6401,NA,NA,NA,130.7448592,52.67973451,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,2245.935191,892042.103,7.636524083,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL147,old,QLD_Cardwell_N,cortes,3,150810,-28.96,231.361,180.14,0.12343,2.2527,1868.13467,1484.005887,344.0618019,1828.067689,18.06536674,36.91325,NA,0.9364,50.8512,NA,NA,NA,111.1250641,62.63649312,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,1040.5751,NA,6.668513988,39.555875,7.145913886,121.9432998,Corymbia tessellaris,cortes_51,-18.37945,146.07626
QL148,new,QLD_Cardwell_N,eucfib,1,150810,-30.32,227.932,166.675,0.13438,2.8646,1687.383815,3159.116672,619.1732533,3778.289925,18.06536674,48.77,664.406,1.552,53.0004,NA,NA,NA,148.6615939,47.9438293,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,2307.227937,987716.5496,8.810479359,37.514625,6.777154587,154.6688575,Eucalyptus fibrosa,eucfib_61,-18.37945,146.07626
QL149,mid,QLD_Cardwell_N,eucfib,1,150810,-30.32,227.932,166.675,0.13438,2.8646,1687.383815,2673.051676,590.958506,3264.010182,18.06536674,43.283375,576.904,1.2443,52.8596,NA,NA,NA,131.8612892,52.1334504,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,1640.750022,760713.0518,7.819300431,37.514625,6.777154587,154.6688575,Eucalyptus fibrosa,eucfib_61,-18.37945,146.07626
QL150,old,QLD_Cardwell_N,eucfib,1,150810,-30.32,227.932,166.675,0.13438,2.8646,1687.383815,2678.262377,594.6817081,3272.944085,18.06536674,37.79675,423.291,1.1532,53.994,NA,NA,NA,176.6280324,44.4924258,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.995464982,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,2036.87447,747650.5646,6.828121503,37.514625,6.777154587,154.6688575,Eucalyptus fibrosa,eucfib_61,-18.37945,146.07626
