sample,d13C,soil_P,soil_S,soil_N,soil_C,Narea_mean,Narea_SE,Narea_CV,Latitude,Longitude,leaf_age,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,umol_Cl_a_per_m2,umol_Cl_b_per_m2,umol_Cl_total_per_m2,irradiance,gap,P,S.x,Unit,N,C,H,S.y,photo_max,Cond,Ci,Tleaf,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,site_id.x,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,site_id.y,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,N_per_area,P_per_area,leaf_rad,species_confirmed,biological_rep,date,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE
YG084,-30.1,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,new,809.4505986,178.6962031,988.1468016,905.4257255,199.883896,1105.309621,17.53473473,87.07,1175.401,489.839,ppm,1.4533,55.2546,6.8,0.056,NA,NA,NA,NA,135.2073066,56.65918223,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,1964.9677868178,1589228.03384947,15.267493529411,euccre,3,140525,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG085,-30.1,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,mid,1669.562012,338.8286905,2008.390702,1867.519029,379.0030096,2246.522038,17.53473473,77.274625,1259.863,572.456,ppm,1.7838,54.0309,6.763,0.059,NA,NA,NA,NA,132.5257007,56.07964746,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2363.9934490866,1669642.26861004,13.5499005073523,euccre,3,140525,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG086,-30.1,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,old,711.142678,150.815414,861.9580921,795.4616085,168.6973311,964.1589397,17.53473473,67.47925,542.137,274.713,ppm,1.2158,53.9889,6.765,0.051,19.13815597,0.140068135,1503.835362,24.56137466,163.773812,45.15798463,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,1991.162006296,887878.43116244,11.8323074852935,euccre,3,140525,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG118,-27.83,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,old,1466.670391,347.5019006,1814.172291,1640.570907,388.7045868,2029.275494,17.53473473,60.47325,NA,NA,NA,1.0718,55.0845,7.328,0.071,24.94260744,0.128664932,1408.340684,25.47992706,270.8598356,46.32283315,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2903.0757179608,NA,10.6038239701097,eucspa,2,140607,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG120,-27.83,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,mid,1687.945099,337.3615222,2025.306621,1888.081766,377.3618816,2265.443648,17.53473473,69.251625,NA,NA,NA,1.4169,54.4575,7.196,0.07,31.12965964,0.24922628,1531.159787,24.89672661,210.8929141,52.58737699,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2988.1416998829,NA,12.1430887399644,eucspa,2,140607,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG121,-27.83,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,new,2577.763104,490.639348,3068.402452,2883.403919,548.8135884,3432.217508,17.53473473,78.03,NA,NA,NA,1.5299,54.613,7.292,0.076,25.68054505,0.62639674,1671.546139,24.52620697,210.96062,56.01920525,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,3227.48652538,NA,13.682353509819,eucspa,2,140607,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG123,-23.08,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,old,2115.094349,451.7852993,2566.879648,2365.877348,505.3526838,2871.230032,17.53473473,64.45675,501.583,339.995,ppm,0.9149,54.6688,6.635,0.028,25.26962088,0.102890911,1324.929283,24.76740837,236.430806,39.55944602,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2163.105444094,1185896.72965898,11.3023201280793,angcos,3,140608,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG124,-23.08,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,mid,1985.315933,369.5180811,2354.834014,2220.711334,413.3311869,2634.042521,17.53473473,73.813375,640.547,649.271,ppm,1.2058,54.656,6.595,0.03,37.23604731,0.16517501,1328.894128,24.86545563,239.6859178,41.67083959,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2890.1327968324,1535300.95589037,12.9429795015101,angcos,3,140608,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG125,-23.08,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,new,822.1379017,143.0334358,965.1713375,919.6173397,159.9926575,1079.609997,17.53473473,83.17,633.502,495.504,ppm,1.0697,54.9344,6.656,0.037,40.2700558,0.121786263,1156.490874,24.75443459,269.8718448,40.31192304,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2886.8191238256,1709643.5342449,14.583638874941,angcos,3,140608,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG127,NA,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,old,1404.542243,294.2466754,1698.788918,1571.076334,329.1349837,1900.211318,17.53473473,49.0885,504.376,607.137,ppm,1.13,53.7216,6.71,0.036,32.37972455,0.213825214,1456.79792,24.05506897,266.713552,45.26441451,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,3013.8631376,1345239.14503552,8.60753825793605,eucpun,3,140608,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG129,NA,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,new,1267.394535,246.5125827,1513.907118,1417.667265,275.741144,1693.408409,17.53473473,63.34,882.814,492.544,ppm,1.4615,54.4336,7.064,0.057,26.84721612,0.137212554,1383.843038,25.43224716,195.619266,54.89188811,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2858.97557259,1726954.26694524,11.106500977982,eucpun,3,140608,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG135,-29.49,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,old,919.9139477,198.7759014,1118.689849,1028.986519,222.3444087,1251.330927,17.53473473,67.91325,NA,NA,NA,0.8639,54.477,7.088,0.039,21.84430427,0.102315412,1392.173185,24.3248291,344.4718214,46.11503967,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2975.8920650746,NA,11.9084082340217,eucspa,3,140608,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG136,-29.49,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,mid,839.3570379,185.2458429,1024.602881,938.8781185,207.2101151,1146.088234,17.53473473,77.771625,NA,NA,NA,0.9726,57.4383,7.256,0.064,24.33355248,0.211148803,1530.896597,24.65167427,317.9596355,47.13613111,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,3092.475414873,NA,13.6370481389604,eucspa,3,140608,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG137,-29.49,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,new,1047.612489,232.1715927,1279.784082,1171.82605,259.6997681,1431.525819,17.53473473,87.63,663.246,227.862,ppm,1.0635,57.7176,7.468,0.064,21.87821145,0.208663155,1551.033133,24.6082325,270.2639076,53.99798663,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2874.256657326,1792514.5566007,15.365688043899,eucspa,3,140608,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG168,-27.42,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,old,750.5153615,167.1155419,917.6309034,839.5026415,186.9301364,1026.432778,17.4571228,42.1445,1197.268,116.937,ppm,0.9066,53.7584,6.493,0.037,28.19997995,0.197057745,1480.10472,25.1265316,316.9313969,47.84946956,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,2873.3000442954,3794518.19703669,7.357217118446,corexi,1,140619,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
YG169,-27.42,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,mid,822.1821115,174.0825935,996.264705,919.6667914,194.7232589,1114.39005,17.4571228,48.26225,556.852,252.57,ppm,0.8653,54.5965,6.746,0.041,21.24149343,0.145225336,1484.115885,25.06317329,322.7679172,42.40923912,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,2792.9107875316,1797339.60228654,8.425200248543,corexi,1,140619,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
YG170,-27.42,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,new,680.4154467,143.2418349,823.6572817,761.0911037,160.2257661,921.3168699,17.4571228,54.38,634.079,232.098,ppm,0.8423,54.9325,6.715,0.045,25.43091496,0.128644371,1376.501159,25.11178207,340.5534287,43.22689224,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,2868.4815299401,2159377.77516667,9.49318337864,corexi,1,140619,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
YG186,-26.91,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,old,476.9492592,101.429936,578.3791951,533.5002899,113.4563042,646.9565941,17.4571228,53.909,466.694,236.943,ppm,0.8868,54.8688,6.652,0.037,26.10373953,0.136817313,1397.349368,26.58383369,331.8780321,46.45340383,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,2943.0943886628,1548854.86312877,9.410960330252,corexi,2,140620,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
YG187,-26.91,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,mid,569.2250377,104.8296163,674.054654,636.7170444,117.2590786,753.976123,17.4571228,61.7345,395.455,410.37,ppm,0.8654,55.1365,6.782,0.042,24.37906346,0.13152375,1401.865481,24.76247978,378.1859943,42.69213512,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,3272.8215946722,1495555.42375906,10.777067474966,corexi,2,140620,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
YG188,-26.91,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,new,354.8107372,76.61086549,431.4216027,396.8800193,85.69448042,482.5744997,17.4571228,69.56,513.885,238.15,ppm,0.8707,54.931,6.7,0.009,24.37906336,0.137170438,1403.796298,24.76247978,391.9716993,42.65202703,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,3412.8975858051,2014283.76694781,12.14317461968,corexi,2,140620,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
YG202,-26.75,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,old,786.0404766,147.7220028,933.7624794,879.2399067,165.2371396,1044.477046,17.4571228,66.7275,199.336,158.701,ppm,0.5973,55.3851,6.807,0.035,25.34087706,0.115242637,1342.852638,25.43161774,280.0009154,43.45190546,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,1672.4454676842,558142.624721744,11.64870161637,corexi,3,140623,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
YG203,-26.75,171.329,169.827,0.0603,1.9275,2900.67294707936,195.683074632128,0.190809279860568,-33.05,150.68,mid,601.405485,118.1310652,719.5365502,672.7130705,132.1376568,804.8507273,17.4571228,76.41375,537.581,656.498,ppm,1.1105,55.3618,6.772,0.04,33.45656358,0.146906183,1313.419047,24.71905518,303.4157747,44.32469089,corexi,NSW_Yengo_S,15.95884895,11.97850418,48.85311508,462.0358276,28.25099564,3.731566906,24.51942825,21.03615189,9.995598793,21.55096626,9.995598793,732.9242554,91.87794495,34.91710281,31.27846336,263.3396301,116.6721878,239.6614227,116.6721878,0.2031174,0.027661704,3.993353605,0.77689792125969,65,18.74997512,24.93865671,349.1000015,-7.089725754,65,12.80450003,18.5486667,28.2000003,-3.154118037,3369.4321780435,1631105.55579001,13.339642173585,corexi,3,140623,59.1414375,4.07179724126773,10.3243933700602,0.710818644575121,333.213144825,13.1097087316607
