sample,Latitude,Longitude,leaf_age,biological_rep,irradiance,gap,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_rad,species_confirmed.x,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE,ID
QL333,-18.16,142.21,old,1,21.39750099,72.106,205.4870586,48.23164426,eucdis,QLD_Croydon,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.068442911,0.024877975,1.102349043,0.524510316994186,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,15.4288820638494,eucdis,83.5640416666667,3.07217610200589,17.880616642909,0.657368911841254,218.986600966667,5.53025720611801,eucdis_59
QL397,-18.19,142.26,new,2,21.37915039,99.57,304.8490788,42.90183345,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,21.287220043323,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL398,-18.19,142.26,mid,2,21.37915039,88.368375,349.3806441,43.00895183,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,18.8924077884492,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL400,-18.19,142.26,new,3,21.37915039,99.49,339.9958033,37.90394609,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,21.270116723011,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL401,-18.19,142.26,mid,3,21.37915039,88.297375,360.0354555,37.52648168,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,18.8772285916723,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL402,-18.19,142.26,old,3,21.37915039,77.10475,323.2583434,38.57215484,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,16.4843404603335,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL403,-18.19,142.26,new,1,21.37915039,99.61,341.4628565,41.12109062,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,21.295771703479,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL404,-18.19,142.26,mid,1,21.37915039,88.403875,344.3945076,41.98044347,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,18.8999973868376,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL405,-18.19,142.26,old,1,21.37915039,77.19775,322.1035296,42.86790666,corpoc,QLD_Croydon,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.052129589,0.025199953,1.133522511,0.526431119645349,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,16.5042230701962,corpoc,89.755265625,3.30533055770043,19.1889132209127,0.706651590817401,335.68502735,6.26508136499256,corpoc_49
QL406,-19.05,138.86,new,1,22.68026352,100,287.3465489,48.33315319,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,22.68026352,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL407,-19.05,138.86,mid,1,22.68026352,88.75,281.5423212,48.61810018,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,20.128733874,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL408,-19.05,138.86,old,1,22.68026352,77.5,328.8348457,42.01353747,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,17.577204228,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL410,-19.05,138.86,new,2,22.68026352,100,292.5955948,49.58798638,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,22.68026352,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL411,-19.05,138.86,mid,2,22.68026352,88.75,289.9832564,45.51142783,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,20.128733874,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL412,-19.05,138.86,old,2,22.68026352,77.5,307.9136189,46.69288151,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,17.577204228,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL414,-19.05,138.86,new,3,22.68026352,100,281.8699674,47.3523677,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,22.68026352,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL415,-19.05,138.86,mid,3,22.68026352,88.75,275.6321193,46.21849524,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,20.128733874,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL416,-19.05,138.86,old,3,22.68026352,77.5,271.2056562,47.73939675,eucpru,QLD_Lawn_Hill,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.060663242,0.028317466,1.10234046,0.387216826978682,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,17.577204228,eucpru,88.75,3.24759526419165,20.128733874,0.736563163981705,290.769325422222,5.93341238136345,eucpru_70
QL448,-18.72,138.52,new,1,22.74596024,92.54,297.844319,45.43612316,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,21.049111606096,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL449,-18.72,138.52,mid,1,22.74596024,82.12925,231.8055773,50.11750007,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,18.6810865504102,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL450,-18.72,138.52,old,1,22.74596024,71.7185,244.5402288,51.15567308,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,16.3130614947244,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL451,-18.72,138.52,new,2,22.74596024,87.47,312.184868,46.02611004,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,19.895891421928,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL452,-18.72,138.52,mid,2,22.74596024,77.629625,289.3662404,48.69287224,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,17.6576036369611,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL453,-18.72,138.52,old,2,22.74596024,67.78925,268.3866345,48.56110582,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,15.4193158519942,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL454,-18.72,138.52,new,3,22.74596024,92.28,222.6621207,50.33294578,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,20.989972109472,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL455,-18.72,138.52,mid,3,22.74596024,81.8985,222.1632522,49.27132554,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,18.6286002471564,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
QL456,-18.72,138.52,old,3,22.74596024,71.517,242.8067856,47.4175333,corter,QLD_Lawn_Hill,26.73389435,14.30362606,54.5345192,422.0796204,38.22491074,11.99633694,26.22857285,30.8268013,22.45622826,30.98522758,20.81081772,544.3973999,142.451767,0.703228176,115.4667664,380.9002686,7.673116684,281.0336914,7.696639061,0.053391814,0.028425107,0.916364074,0.420301150040698,27.26060273,35.08030132,313.8000007,-24.24462197,21.34716666,30.44133333,0,-18.60238169,16.2672283848408,corter,80.5524583333333,3.03797182063727,18.3224301448426,0.691015862424557,259.084447388889,11.3259129175914,corter_50
RH001,-32.96,146.16,new,1,18.94631767,87.72,279.1551881,51.75535337,eucdum,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.080159411,0.022018077,1.614211559,0.468823848112403,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,16.619709860124,eucdum,76.7214166666667,2.94626263903856,14.535883322591,0.55820827898477,271.622799411111,16.0151818046781,eucdum_60
RH002,-32.96,146.16,mid,1,18.94631767,77.8515,262.4720063,51.86785106,eucdum,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.080159411,0.022018077,1.614211559,0.468823848112403,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,14.74999250086,eucdum,76.7214166666667,2.94626263903856,14.535883322591,0.55820827898477,271.622799411111,16.0151818046781,eucdum_60
RH003,-32.96,146.16,old,1,18.94631767,67.983,329.2452234,45.76714882,eucdum,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.080159411,0.022018077,1.614211559,0.468823848112403,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,12.8802751415961,eucdum,76.7214166666667,2.94626263903856,14.535883322591,0.55820827898477,271.622799411111,16.0151818046781,eucdum_60
RH005,-32.96,146.16,new,2,18.94631767,82.52,188.9456178,57.89233316,eucdum,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.080159411,0.022018077,1.614211559,0.468823848112403,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,15.634501341284,eucdum,76.7214166666667,2.94626263903856,14.535883322591,0.55820827898477,271.622799411111,16.0151818046781,eucdum_60
RH006,-32.96,146.16,mid,2,18.94631767,73.2365,208.0816876,54.13163426,eucdum,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.080159411,0.022018077,1.614211559,0.468823848112403,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,13.8756199403895,eucdum,76.7214166666667,2.94626263903856,14.535883322591,0.55820827898477,271.622799411111,16.0151818046781,eucdum_60
