n,total_protein,photorespiration,calvin_cycle,Rubisco,Photosystems,ATP_synthase_chloroplastic,protein,stress,other
200,0.790921963517488,0.0478250801716574,0.171626653778206,0.214603572558845,0.189415806654604,0.0721793749203986,0.0489395872695632,0.0285147056334947,0.226895219013232
500,0.893573831414951,0.0426186030453746,0.153270316938174,0.190736917171167,0.171137693275209,0.0642712551875682,0.0700821043462075,0.0299817512729113,0.277901358763388
1000,0.95720362069594,0.039868783295047,0.143417520345652,0.178057744646848,0.160553109688523,0.0601246597272845,0.0823353714799001,0.0296582688384772,0.305984541978268
2000,0.996049294673015,0.0384136940552747,0.138050319225527,0.171113537031185,0.154643020147249,0.0577798129990757,0.088433271245846,0.0299095237902028,0.32165682150564
1,0.112518557931042,0,0,1,0,0,0,0,0
5,0.254732888848837,0,0,0.836990281709687,0.163009718290313,0,0,0,1.11022302462516e-16
10,0.349311378123585,0,0,0.610369331636481,0.225544424611215,0.107959861750497,0,0,0.0561263820018069
25,0.530426228167424,0,0.174290292238926,0.434889083597491,0.282761880284593,0.0710968011902202,0,0,0.0369619426887693
50,0.652102292760174,0.0348969370120399,0.155586040912345,0.353742930894189,0.314694721071306,0.0578308165893339,0.00587038308883771,0,0.0773781704319478
75,0.711679748737203,0.0373417905175662,0.14970349028415,0.327885960683755,0.295709326441861,0.056732950320808,0.0120909082914957,0.00402766919508234,0.116507904265281
100,0.751364686912201,0.0398730852889436,0.150384658919557,0.31265831454321,0.284759300071017,0.0537364778152674,0.0174457952993469,0.0060736178284644,0.135068750234193
200,0.835322005949995,0.0384474469164263,0.139760201736107,0.281233362636107,0.261956033193165,0.0521758407252116,0.0268391188140852,0.0124462553089953,0.187141740669902
500,0.918068013773503,0.0352409488213277,0.127591113510638,0.255885634934246,0.239712349056756,0.0476439219918749,0.0382471876600548,0.015781456792606,0.239897387232496
1000,0.966226723528063,0.033617174305406,0.121540497504419,0.243131773213093,0.228430288435468,0.0452692517877662,0.0485951358164944,0.0171322498602048,0.262283629077147
2000,0.996792340812252,0.0327291665099719,0.117907484794014,0.235676386142601,0.221684543780094,0.0438811164979636,0.0547167364994034,0.0181587249148599,0.275245840861092
1,0.132024392706961,0,0,1,0,0,0,0,0
5,0.315612951734948,0,0,0.826432575322271,0,0.0991345036634756,0,0,0.0744329210142537
10,0.41563939690084,0,0.143921901067125,0.676597242794314,0,0.122960723343818,0,0,0.0565201327947432
25,0.568484293701122,0.0148868958673467,0.19161452065713,0.494684678285325,0.153255037206859,0.0899010253394707,0,0,0.0556578426438681
50,0.676099125517607,0.0385933669570964,0.184429352288566,0.420726600935018,0.169176085560404,0.08010030424301,0.00428355317295737,0,0.102690736842948
75,0.734220971665104,0.0420484413473808,0.181901552263396,0.387421359443144,0.172813193945935,0.0737594644423955,0.0189195291604867,0.0067791690101809,0.116357290387082
100,0.773309200845073,0.0463056300614503,0.175088741795369,0.369630911975266,0.170566672724898,0.0719500667177056,0.0197760781742961,0.00643650437922847,0.140245394171786
200,0.848360393281711,0.0439372837492243,0.163234576643186,0.336931081897303,0.161125110687348,0.0684127505779262,0.0265120225393542,0.0132422797846231,0.186604894121035
500,0.923771693768146,0.0405737408442779,0.150232095285171,0.309426005446504,0.150479916712128,0.0628279350593957,0.0401347019700579,0.0169964844744659,0.229329120208
1000,0.968330927132181,0.0388311746615167,0.143760644379964,0.295187293040172,0.143990297918513,0.0600699448251312,0.0498862021418069,0.0174670778064978,0.250807365226398
2000,0.997039487220503,0.0378642011577548,0.139673186782032,0.286687727829192,0.140161668739172,0.0583403025766361,0.0554309274720985,0.0180649908514981,0.263776994591617
1,0.110216210495726,0,0,1,0,0,0,0,0
5,0.291032834854097,0,0,0.915185310918617,0,0,0,0,0.0848146890813828
10,0.38718436229318,0,0.140607600874779,0.687912533130125,0,0.107727654375733,0,0,0.0637522116193635
25,0.550013270296064,0.0492313131902778,0.196055289568182,0.48425918034687,0.13592854381178,0.0758353760053025,0,0,0.0586902970775867
50,0.655530704839446,0.0471603602916064,0.188918066248751,0.411568262173584,0.175752742714293,0.0636285422679383,0.0107207671504571,0.00492696772430433,0.0973242914290663
75,0.714934761363485,0.0495872117156408,0.17986047192839,0.377370982042691,0.170825878591897,0.0621682609584021,0.0230051431376419,0.00839167940139508,0.128790372223942
100,0.755615128605611,0.0492889124727745,0.177870866012069,0.359055858726606,0.172826253538616,0.0608944909279771,0.0257493658690217,0.00793989305289131,0.146374359400045
200,0.834224428795047,0.0493185076101813,0.164742442169373,0.325221882150082,0.160696983465215,0.0582011882656133,0.0326571382675096,0.0148494567903734,0.194312401281653
500,0.917603931309657,0.0451574672092874,0.150132400712124,0.29611395119316,0.148584168746587,0.0529126471448055,0.0467737930680394,0.0182828319516455,0.242042739974352
1000,0.965766039308951,0.0430483674634911,0.143163607195177,0.281346946021113,0.141620036383539,0.0504000731832992,0.0567695132457027,0.0188622713512187,0.264789185156458
2000,0.99680362759045,0.04187071523687,0.138763096354325,0.272586614062883,0.137585902992168,0.0488307603542498,0.0627028490161645,0.019665624030112,0.277994437953229
1,0.118325935139825,0,0,1,0,0,0,0,0
5,0.298982104738891,0,0.0904313471550966,0.839094973587987,0,0.070473679256918,0,0,-1.77635683940025e-15
10,0.39440108154497,0,0.159934646797735,0.63608948610491,0.0993333504805959,0.104642516616758,0,0,9.99200722162641e-16
25,0.55084083061814,0.0497887089015801,0.183270665007289,0.455438971358815,0.207286856691488,0.0749238608236858,0,0,0.029290937217142
50,0.674770098949196,0.0459173797834753,0.172356585883126,0.379829373160309,0.252111919260642,0.0662698656642619,0.00480327989593375,0,0.0787115963522519
75,0.7308493816457,0.0475360071069673,0.167853453146022,0.353273640108073,0.242373045037778,0.0641345694883365,0.0152699513589556,0.00982713082465114,0.0997322029292163
100,0.767707100238494,0.0472578655733198,0.164213253508236,0.336312926302886,0.236089473704137,0.0610554603938176,0.0204653213917753,0.0112740169823375,0.123331682143492
200,0.841769999562772,0.0453193211712677,0.152503441922764,0.308383202844979,0.216803294592508,0.0586296047722597,0.0270253462718112,0.0148793665754351,0.176456421848975
500,0.918268155853985,0.0418001037522857,0.140953207840341,0.28269272637748,0.201628715234273,0.053745348860119,0.0408867138121398,0.0173768573936777,0.220916326729683
1000,0.96543053230019,0.0399515513932878,0.134260842936765,0.268882866077896,0.192392838852074,0.051269150251175,0.0502509994041488,0.017877139479596,0.245114611605057
2000,0.996371912580216,0.0388868327811035,0.13023057806925,0.260532964896364,0.186704616507489,0.0496770356456484,0.0564945446968961,0.0186846682119249,0.258788759191325
1,0.110402744670416,0,0,1,0,0,0,0,0
5,0.284086129768021,0,0.099631966593009,0.823273679628481,0,0.0770943537785108,0,0,-4.44089209850063e-16
10,0.364962976874185,0,0.166512875868321,0.640833860433354,0.0786073828474146,0.114045880850911,0,0,-8.88178419700125e-16
25,0.509275765313966,0.0522280337976889,0.195727428342641,0.472395679392035,0.171350266071623,0.0817288530309844,0,0,0.0265697393650279
50,0.619989053657859,0.048850468053468,0.190571069618275,0.388038578639411,0.217727622839891,0.0731172563759116,0.0153944072204038,0.0182246838194608,0.048075913433179
75,0.68202745832452,0.0481542903103001,0.184135341941893,0.352741914151669,0.208922077191664,0.0696031984948405,0.0273584994318094,0.0165669348594831,0.092517743618341
100,0.721229417501763,0.0479052060064219,0.176268031782063,0.335837573364108,0.199496503137667,0.0658199615943662,0.030414595041682,0.0226574734220293,0.121600655651663
200,0.805890357300329,0.0467750410248913,0.161216264181045,0.301442548563687,0.183784869783348,0.0620761669649365,0.0406441074094013,0.0272345729674585,0.176826429105232
500,0.89520592031122,0.0425149870708646,0.146552987145455,0.271935559930297,0.168357527747575,0.056093190976024,0.0576973182778864,0.0285579151857452,0.228290513666153
1000,0.955261180206003,0.0400214263895305,0.137742061870868,0.254839543610733,0.158504330778329,0.0525667301167369,0.0709272479034392,0.0282795237966804,0.257119135533683
2000,0.995198101193147,0.0386508877398954,0.132354792337711,0.244612929728151,0.152603445521933,0.0504572472462333,0.0775869190046154,0.0288749869753872,0.274858791446074
1,0.0814691964735908,0,0,1,0,0,0,0,0
5,0.210384598244302,0,0.271116628593267,0.59403787918612,0,0.134845492220613,0,0,-2.22044604925031e-16
10,0.311435401279168,0,0.183147974667193,0.539272364450311,0.11913122968618,0.158448431196316,0,0,3.33066907387547e-16
25,0.483060331071709,0.0224528252939557,0.230893541082891,0.347676044623123,0.231031550755452,0.102153804768444,0,0,0.0657922334761345
50,0.606703828949639,0.0428697370750031,0.211408840886045,0.276821238316742,0.246471911181921,0.0891126012236885,0.00786379542379848,0.0140147956972997,0.111437080195501
75,0.681369845649649,0.0427251494640744,0.19380369213175,0.246486553952529,0.242397209463784,0.0836529026856653,0.0191785232041728,0.0231584375681265,0.148597531529898
100,0.729325955132356,0.0424816591443005,0.189604365524563,0.232685730727513,0.2372822303029,0.0781523885033448,0.0283685384287022,0.0216356773267692,0.169789410041908
200,0.827126463634059,0.0421925699868017,0.171676845664567,0.206500164304206,0.215008927299271,0.0728162667557325,0.0386644588329929,0.0230942885908065,0.230046478565623
500,0.919902754634242,0.0388540784373914,0.15492274431729,0.186002942604975,0.196250349878077,0.0657853144864398,0.0537896537262351,0.0253331643068488,0.279061752242743
1000,0.969795079368812,0.0371188375880728,0.147656731225995,0.176433787830471,0.186780358642407,0.0625230426900342,0.0626620480512644,0.025670335221974,0.301154858749782
2000,0.997507708789958,0.0361524706874435,0.143575995501451,0.171532127285465,0.181816597128034,0.0607860356503059,0.068061162879276,0.0262787258115722,0.311796885056452
1,0.0786407923688228,0,0,1,0,0,0,0,0
5,0.208754137543397,0,0.139882781471299,0.744213420907239,0,0.115903797621462,0,0,-4.44089209850063e-16
10,0.314911764367078,0,0.162088304838364,0.493337018202403,0.134118196529951,0.150282739730749,0,0,0.0601737406985329
25,0.49202090190095,0.0172620361356388,0.213395131292724,0.353370523566058,0.281272296631279,0.0961865695942645,0,0,0.0385134427800353
50,0.613530640903391,0.0348420388428962,0.186821080274347,0.283385493924436,0.294129126872305,0.0839698528611499,0.00752610623399004,0.00626358361618791,0.103062717374688
75,0.683914090408106,0.0349297750304612,0.177633669812938,0.254221525990836,0.281464629601675,0.0788165292939122,0.0149762912335351,0.0193403849007699,0.138617194135873
100,0.726693624288031,0.0353899720922793,0.174780710537659,0.239255826525967,0.269223197308274,0.0762706082135553,0.0262434947666363,0.0202803348192679,0.158555855736362
200,0.817229645680998,0.0368863972138401,0.159407263122657,0.215164120959523,0.244732207731471,0.0702920177805439,0.0348600580331127,0.0209329127335654,0.217725022425287
500,0.908439430965632,0.0340276661811409,0.1444279142088,0.19377287827859,0.222420705980633,0.0634820255600738,0.0515028015209994,0.0236827868576144,0.266683221412148
1000,0.963116883595444,0.0321725991628491,0.136671812455597,0.182772128988984,0.210379384666705,0.059957811581747,0.0632071352217396,0.0235419947100549,0.291297133212324
2000,0.996675769510922,0.0311638849996174,0.132183409863737,0.176618042361314,0.203673706629339,0.0579389831721821,0.0692119745457455,0.0242208162415015,0.304989182186564
1,0.0984692412796367,0,0,1,0,0,0,0,0
5,0.273956422894149,0,0.0982039862268426,0.812072656035351,0,0.089723357737803,0,0,3.21964677141295e-15
10,0.370585067553166,0,0.120582915822015,0.600327804480893,0.105173953086243,0.126064132120539,0,0,0.0478511944903096
25,0.515475204424616,0.0168938741004149,0.19055253267216,0.43158723847042,0.224035112614524,0.090629936254777,0,0,0.0463013058877046
50,0.623905696366529,0.0378289136383198,0.17710110887144,0.356580363463933,0.242003439399966,0.0803510828942457,0.0139001115245184,0.0114545486455164,0.0807804315620606
75,0.688146473001887,0.0409015137822116,0.166334257806876,0.323292392980099,0.242077136464618,0.076564553992566,0.0126024895869129,0.0150727159160844,0.123154939470632
100,0.727600936818666,0.0386836121634649,0.161544511413185,0.307744155436561,0.233030314158385,0.0724128091661291,0.0248226301609023,0.0167820702986253,0.144979897202748
200,0.812471918257976,0.0395746226186643,0.148806987231346,0.27629502872396,0.211627002793707,0.0685918265524102,0.0320684464518144,0.0211997387263029,0.201836346901794
500,0.90229706992355,0.0358447109526696,0.134665647259551,0.249238759422143,0.194293485116634,0.0617633978359,0.0497648403679239,0.0237167331087294,0.250712425936449
1000,0.958978395401269,0.0339915266569261,0.127432997786711,0.234507266708422,0.183453215189069,0.0582533295745017,0.0607955774408993,0.0234980623275318,0.278068024315939
2000,0.995626003095184,0.0328098996726411,0.122742366469702,0.225875380553395,0.177031118944014,0.0561091055762595,0.067552897612489,0.024387886904688,0.293491344266811
1,0.0720900318571039,0,0,1,0,0,0,0,0
5,0.173093352924081,0,0,0.718971860470419,0.172021825165178,0,0,0,0.109006314364403
10,0.256966850111658,0,0.141168147087507,0.484300795736154,0.177595226052857,0.123508973009166,0,0,0.0734268581143162
25,0.430857695689003,0.0771901339864194,0.198706668477013,0.28884072683877,0.298287732442873,0.0736617033239667,0,0,0.0633130349309583
50,0.567671303524933,0.08112140704113,0.167696117714743,0.219227657297676,0.324777078886026,0.0559086068956052,0.0215409300262056,0.0104327127283273,0.119295489410286
75,0.643751094250364,0.0859319737298334,0.16218757364571,0.198020990750756,0.311142475956338,0.0535751148305242,0.0189951798704978,0.0133887117948723,0.156757979421469
100,0.693302798504589,0.0829917274502325,0.153768440071763,0.183868044028235,0.294417521179653,0.049745996801296,0.0226485413010498,0.0159133502027884,0.196646378964982
200,0.796640520580959,0.0743313533644794,0.141638273669855,0.161081684834731,0.261385583597519,0.0466352438233653,0.0434858396702223,0.0230295872130955,0.248412433826734
500,0.90184658452964,0.0658987258709024,0.127069989796234,0.14259168169624,0.232435709669821,0.0416806330562191,0.0598649614181521,0.0247506863082651,0.305707612184166
1000,0.962619230104198,0.0618701027036201,0.119429579703245,0.133589499459897,0.21868354342634,0.0390492267214686,0.0726492460892026,0.0255527985001022,0.329176003396124
2000,0.99695709996509,0.0599145921203265,0.115406217388265,0.128988319682556,0.211571793072058,0.0377477329170842,0.0786501852091702,0.0261627787286287,0.34155838088191
1,0.0845889899125936,0,0,1,0,0,0,0,0
5,0.212171638651721,0,0.152193193300574,0.74856914003212,0.0992376666673052,0,0,0,3.33066907387547e-16
10,0.292200742658,0.0512531851338003,0.172358442803643,0.543548040432661,0.120931758814252,0.111908572815643,0,0,4.44089209850063e-16
25,0.444183191563127,0.0532680051351797,0.244407995763701,0.357566751965112,0.24104752609457,0.0736177521068591,0,0,0.0300919689345788
50,0.57575834425372,0.0720941743404313,0.205053646444553,0.286449770282769,0.26953241363977,0.0567942582385187,0.0175990288240035,0.00755341589177289,0.0849232923381812
75,0.652205135589191,0.0758384699588077,0.191270533606134,0.252874190113321,0.258079644557296,0.0541351946828973,0.0155361973453766,0.010766991097649,0.141498778638518
100,0.702369666185403,0.0737042713077656,0.17760964106311,0.234813451363275,0.245625710138682,0.050268759726002,0.0195294716035137,0.0132160260226024,0.18523266877505
200,0.807766331093115,0.0659724175129179,0.164245789518252,0.205373150484636,0.218962585226679,0.046913251020987,0.0355949384127871,0.0191184932638909,0.24381937455985
