sample,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,PARi,PARo
KG123,27.18424969,0.379239284,1579.765808,3.372644053,1.088065357,25.1801281,6,1799.41333,1749.78772,16.47388077,21.42417526,50.42820358,65.5815506,1498.898438,0.116128497
KG123,17.00696461,0.366637099,276.5513113,3.279546845,1.086805205,25.13044167,6,400.1967773,372.8521118,16.52735901,21.3416996,50.7348671,65.51369476,1499.794067,0.228249609
KG121,17.920952,0.244341141,1600.863164,2.447869001,1.135647519,24.44343376,6,1799.831543,1766.467529,15.95252991,19.55216026,49.92883301,61.19509506,1499.936646,0.08409439
KG121,10.2131271,0.245775473,300.0806677,2.513585716,1.159944067,24.61567497,6,399.5980225,382.8372192,15.93498707,19.63083649,49.68400574,61.20736694,1499.38623,0.074082904
KG118,17.73617978,0.133442411,1504.982968,1.224345882,0.968212782,25.16717148,6,1800.377319,1760.653564,20.22668457,22.61639214,62.69831467,70.10588837,1500.083618,0.212241367
KG118,5.419803794,0.061222631,235.4216473,0.672211164,1.105288035,25.23950195,6,399.3137512,387.9703674,20.06291962,21.37653923,62.38141251,66.4658432,1500.464355,0.273316592
KG119,18.87185828,0.131925769,1474.43659,1.688673754,1.352534912,25.08373642,6,1800.864136,1757.247925,15.26885605,18.57872581,47.29831696,57.55129623,1499.833008,0.154171869
KG119,7.190454183,0.092973065,245.8261465,1.31090842,1.45270004,25.26195717,6,399.3724976,384.0087585,15.34197521,17.912817,47.3472023,55.28113556,1498.869507,0.049055167
KG117,20.4894351,0.103958318,1395.426525,0.971893875,0.968770716,24.58259201,6,1799.915161,1755.587036,19.60502434,21.50430298,61.51636505,67.47589111,1498.578979,0.195218027
KG117,6.776478047,0.086903928,248.5825139,0.860368409,1.014518409,24.65423965,6,399.3594055,385.1654663,19.49564362,21.17735863,61.20800781,66.48787689,1498.759766,0.123136088
KG110,25.891393,0.191465355,1460.739523,2.54425792,1.460532682,25.51737976,6,1800.579102,1740.038208,13.30771637,18.29521942,38.94678497,53.54336929,1498.808228,0.04905631
KG110,11.24306776,0.170865058,251.6925308,2.386386227,1.515429534,25.66485214,6,399.7933044,375.5514832,13.35328007,18.03289413,39.05694199,52.74432755,1499.109619,0.055063188
KG111,21.2233564,0.260803034,1562.854554,2.870370416,1.262122926,24.78487778,6,1799.661377,1747.261719,13.26100922,18.88500404,40.6239357,57.85254288,1500.246582,0.037043616
KG111,11.03462274,0.259995301,290.5915223,2.805980679,1.237238225,24.61681938,6,399.9407043,375.7998047,13.32272816,18.82056999,41.00271988,57.92316437,1500.360718,0.137161821
KG109,9.349829782,0.257893976,1665.665972,3.051473886,1.35365793,25.46360207,6,1799.742798,1770.275635,13.2850666,19.26306915,38.58364105,55.94547653,1499.770386,0.197216541
KG109,4.387563907,0.262542647,350.2613084,3.033575739,1.32572994,25.32772064,6,400.2704163,389.1502075,13.33772373,19.2793808,38.91061783,56.24442673,1498.98291,0.051058814
KG134,26.28946177,0.128561148,1358.84246,1.46738068,1.212571699,24.68000412,6,1799.506104,1741.898193,16.20819473,19.08280754,52.27188492,61.54259491,1500.002319,0.053058945
KG134,5.207972876,0.048203634,203.5791473,0.708729644,1.481042775,25.35492134,6,399.5890808,388.6377563,16.28706169,17.67749596,52.55424881,57.04083252,1499.510864,0.019020809
KG135,10.48971338,0.125861403,226.6745389,1.585507115,1.335013551,25.40772438,6,398.8262939,376.6863098,16.13441086,19.23965836,51.18740463,61.03899002,1498.841675,0.291331261
KG135,26.03523628,0.143901622,1397.267266,1.58799136,1.183974383,24.65588379,6,1799.499146,1741.982666,16.21198273,19.3219223,52.24603653,62.26837921,1500.353882,0.171198457
KG135,11.45792118,0.085982069,1511.250975,1.177368157,1.414543133,25.33573341,6,1800.422729,1773.367554,15.99558926,18.30411148,51.0707016,58.44134903,1499.328613,0.14215523
KG135,3.376642146,0.042519913,253.5695671,0.670924624,1.583301148,25.663414,6,399.5193787,392.2497864,15.9367094,17.25358963,50.67794037,54.86555099,1499.251221,0.16285184
KG138,27.94504761,0.070384225,1047.873282,0.952673192,1.384046929,25.47407913,6,1800.703369,1741.578247,16.99865341,18.86542511,54.38744736,60.36021423,1499.936523,0.222250924
KG138,6.439832766,0.062048378,207.972013,0.859918824,1.408898107,25.63474274,6,400.614624,387.0890808,17.24597931,18.93078613,55.05818939,60.43697357,1500.456055,0.210235924
KG139,22.60229187,0.058868663,1079.792911,0.892797804,1.538431876,25.95697975,6,1799.737915,1751.480835,16.52248764,18.2727375,48.45818329,53.59142303,1500.092651,0.107119896
KG139,4.039091766,0.051670089,253.9939452,0.745160769,1.456597026,25.46957588,6,399.2809448,390.6329956,16.671278,18.13248062,53.21549606,57.8797226,1499.66272,0.128140762
KG139,15.23944561,0.065569832,1355.485375,0.624371966,0.969728573,24.84317207,6,1799.419556,1766.778198,20.58166313,21.8015461,68.58495331,72.65001678,1499.276855,0.05906735
KG139,5.124869,0.059759364,240.9833512,0.614429486,1.042362072,25.35449791,6,399.21698,388.5056152,20.84873009,22.04872513,69.61074829,73.61734772,1500.042114,0.031034222
KG130,25.74232762,0.329237719,1586.980255,2.715544207,0.989214824,24.60640335,6,1800.021362,1763.412476,17.98488045,21.17208099,55.99780655,65.92149353,1500.642212,0.096110426
KG130,14.7632413,0.28702781,283.323084,2.577594007,1.05196784,24.28437233,6,399.0010986,385.4989014,17.78769493,19.95238304,55.7478714,62.53215408,1500.781616,0.242287859
KG131,22.22214766,0.203329711,1540.817108,2.158466551,1.182306672,24.68200684,6,1799.898438,1768.674438,16.84694481,19.3849659,49.45090866,56.90077591,1499.150635,0.161187097
KG131,10.33137975,0.15598726,262.9176895,1.88329387,1.305341805,24.98516846,6,398.9702454,385.7109985,16.51048088,18.72642517,48.06800079,54.51942062,1499.187378,0.015017473
KG129,14.72662079,0.140923809,1556.714816,1.359123457,1.031114662,25.24333954,6,1800.148438,1765.938232,19.30088806,21.95609283,59.91812515,68.16100311,1500.150024,0.146168441
KG129,7.356135179,0.143715633,288.6050138,1.392695541,1.038372752,25.03274536,6,399.0147095,383.2586975,18.75997353,21.48142242,58.73633575,67.2570343,1498.970215,0.095108204
KG142,29.05839488,0.228791068,1492.317475,2.798599167,1.393994687,25.57251358,6,1800.530151,1759.78064,15.52635479,18.81901169,45.82708359,55.54558563,1499.156372,0.054062627
KG142,12.4723377,0.168519073,245.4307824,2.251325062,1.467160885,25.62238503,6,399.2748413,383.2844849,15.53973579,18.19020653,47.70970917,55.84711838,1499.024536,0.052058339
KG143,30.62700878,0.294319568,1528.072872,3.185966946,1.283073673,25.2123642,6,1801.060425,1757.621582,15.47808266,19.2248764,44.21695709,54.92059708,1499.520264,0.170200527
KG143,16.16049817,0.291950907,267.0648013,3.221096398,1.305593852,25.37580681,6,398.7563782,377.9169006,15.52658463,19.31471825,44.26522446,55.06492996,1500.245728,0.144164845
KG141,24.95580366,0.136867985,1402.427316,1.330393285,1.046604189,24.15980339,6,1799.374146,1744.73291,17.02084732,19.6335659,58.06222916,66.97484589,1500.35083,0.044050042
KG141,10.04835635,0.126708567,236.0405101,1.417288854,1.195354146,25.04891777,6,399.7416687,378.5393372,17.01402855,19.796772,55.55693817,64.64360046,1499.027222,0.12113592
YG169,21.24149343,0.152140732,1485.876246,2.160566287,1.500503829,25.06317329,6,1800.254761,1770.142456,14.72776604,17.27845192,42.69425964,50.08843231,1499.973511,0.379436821
YG169,9.465047437,0.151501975,269.3067337,2.154416874,1.502009413,25.02841759,6,398.9117737,386.5408325,14.65237904,17.19601059,42.51233292,49.89241028,1499.929688,0.15517588
YG170,25.43091496,0.134041454,1378.514164,1.835491406,1.429323859,25.11178207,6,1800.919678,1743.574585,14.4931612,18.10289001,42.08127213,52.5622139,1500.336914,0.147170067
YG170,10.36457767,0.134004483,235.8637684,1.841322895,1.433944791,25.18723488,6,399.0464783,376.8955078,14.58306599,18.20420456,42.28925705,52.7901535,1499.751465,0.137154818
YG168,28.19997995,0.210010548,1482.418828,2.661090742,1.387265441,25.1265316,6,1801.025879,1761.52002,15.41977119,18.55706215,44.51633072,53.57357788,1499.966187,0.234268203
YG168,11.83903113,0.211341358,275.076969,2.753175608,1.427183866,25.32313347,6,399.3616028,383.8713074,15.28805733,18.53382492,44.00912094,53.35258484,1499.436401,0.069081083
YG173,14.86505578,0.110898082,1506.992621,1.204368711,1.113704527,25.1031208,6,1800.178711,1766.141235,18.97181511,21.33285713,56.60155487,63.64561844,1500.236328,0.257294387
YG173,6.635397858,0.113721908,279.5712243,1.176018988,1.062489433,24.92480278,6,399.4058228,385.2059021,19.20637703,21.51156998,57.62864304,64.54536438,1499.274536,0.233262733
YG174,17.06357248,0.177075471,1564.888742,1.455563095,0.879464234,24.39532471,6,1799.045044,1759.729858,19.52534676,22.3760643,58.85071564,67.44297791,1499.648682,0.002002254
YG174,9.040427489,0.171155685,281.5078407,1.466175175,0.912651069,24.72443199,6,398.9661865,379.7410583,19.79082298,22.6613121,57.12776184,65.41365051,1499.826904,0.118130088
YG172,18.40462044,0.129420938,1485.42819,1.312296389,1.05339847,24.6078968,6,1800.585693,1759.089478,18.41713524,20.99098206,54.32304001,61.9148407,1499.895874,0.159175321
YG172,8.094606326,0.133588004,271.9942891,1.477541716,1.15072594,25.44164276,6,400.3674927,383.0166016,18.71951103,21.61569786,54.15074539,62.52867126,1499.418213,0.204230011
YG176,14.43151879,0.163401331,1594.459273,1.630315271,1.056109504,25.63598061,6,1800.059326,1779.275879,21.07993889,22.98993301,62.64854813,68.32495117,1499.903931,0.012013381
YG176,7.753463913,0.174064985,304.5120723,1.571450968,0.961852725,25.45318413,6,398.8247986,388.7950134,21.75185585,23.5917263,64.96746826,70.46270752,1498.896484,0.174197629
YG177,19.73737824,0.237421192,1591.442758,2.180329482,1.018032205,25.34856033,6,1800.042969,1771.742554,20.24976921,22.80469131,57.85403061,65.15349579,1498.924316,0.282308459
YG177,11.21359604,0.239722386,293.774461,2.293578219,1.062027206,25.49572563,6,399.892334,385.3869019,19.9585228,22.64634132,56.82553864,64.4782486,1499.592651,0.094109192
YG175,8.258693202,0.054767212,1489.517776,0.834276764,1.505109554,25.58641052,6,1799.381714,1779.918579,16.66381836,18.2998085,50.48147583,55.43755722,1498.964844,0.069075935
YG175,3.199299239,0.058228323,292.8450552,0.854122869,1.453707557,25.09840584,6,399.2224731,392.1628418,16.18699455,17.8626194,52.73390198,58.19274521,1500.179932,0.165182486
YG187,11.33666242,0.177367555,255.6706092,1.947681711,1.166131987,24.80683899,6,399.1796265,375.0069885,16.5682373,20.39026451,53.4466362,65.77592468,1499.179321,0.119130552
YG187,24.37906346,0.137170438,1403.796298,1.738797934,1.31339155,24.76247978,6,1801.185303,1746.269043,15.36849117,18.78606606,49.82658768,60.90679932,1500.952393,0.191212013
YG188,9.516403467,0.131540219,246.5869479,1.723774651,1.35353913,24.66372299,6,398.9657288,378.5958557,14.7900238,18.18019485,48.10412598,59.13055801,1499.930054,0.206225708
YG188,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA
YG186,26.10373953,0.142938261,1399.364858,1.3531179,0.979235231,26.58383369,6,1799.614136,1742.59082,23.27419472,25.91492844,67.06491089,74.67422485,1500.340576,0.289311796
YG186,9.512264087,0.137557599,253.3822472,1.290084362,0.966972053,26.45267296,6,398.3705139,378.3341675,23.24688148,25.7650528,67.28414154,74.57256317,1499.855103,0.058064263
YG191,12.10594804,0.055613906,1376.759269,0.780167894,1.377504219,24.78287125,6,1800.284424,1773.261475,16.63316727,18.16766357,51.39934921,56.14120483,1500.130371,0.117131062
YG191,4.368158568,0.046881063,229.3393385,0.672055723,1.399447303,24.83587074,6,399.2120361,389.9370117,16.72062874,18.04256821,51.77593994,55.86936569,1499.185791,0.206231683
YG192,11.1212676,0.108954507,1567.607105,1.209735405,1.128529239,24.64824295,6,1799.851074,1773.277954,18.10233879,20.47585869,55.78223419,63.09621811,1498.608521,0.093102917
YG192,5.905588125,0.107568175,286.7392042,1.164217779,1.09842282,24.89054489,6,399.2178955,386.4854431,18.97063446,21.25341415,58.13792801,65.13380432,1500.099487,0.012012997
YG190,15.24685266,0.033506755,989.7471833,0.517993863,1.495177831,25.11852074,6,1799.685669,1767.305054,16.5894165,17.60892487,50.43008041,53.52928162,1500.390137,0.158176824
YG190,3.228645248,0.03156835,218.2839928,0.454849625,1.392675395,24.46402931,6,399.0351868,392.2095032,16.50544548,17.40083694,50.92586899,53.68851089,1501.184204,0.015016845
YG183,20.13670753,0.164748086,1509.331,1.718080073,1.098837507,24.98894119,6,1800.632935,1754.254639,18.0527935,21.42093849,52.75883865,62.60216141,1499.398804,0.107122339
YG183,9.163627237,0.171003551,278.5524973,1.752091869,1.083935152,24.89978218,6,398.7678528,379.0794983,17.96656418,21.40146446,52.60734558,62.6649704,1499.086914,0.170195699
YG184,21.75542591,0.134141452,1438.782755,1.563353136,1.204514434,25.29414749,6,1800.484863,1751.414551,17.8613205,20.92779732,51.87509537,60.78113937,1499.69104,0.173199669
YG184,9.040646906,0.14148568,262.797142,1.56560255,1.148930494,25.16226959,6,399.23172,379.9312744,18.17180824,21.24119568,53.01240158,61.96669006,1500.054932,0.147168532
YG182,15.59470094,0.100819994,1469.720057,1.211781372,1.216258267,24.85728455,6,1800.772095,1765.248047,17.57868004,19.95765495,51.5484848,58.52469635,1498.896729,0.121136807
YG182,5.915235939,0.100530769,279.4332308,1.220158717,1.227556617,25.02235031,6,398.933136,386.1385498,17.76858711,20.16378212,51.89586258,58.89139557,1499.594116,0.111120611
YG203,33.45656358,0.153986486,1315.995361,1.770852027,1.197899752,24.71905518,6,1799.629395,1726.495117,16.51230431,19.98827362,43.72154236,52.92527008,1499.051758,0.059066512
YG203,11.8450322,0.139874227,221.44236,1.702072828,1.255729934,25.03901291,6,399.6581421,374.6562195,16.67309189,20.01398087,43.92741394,52.72941589,1499.354858,0.239269421
YG204,32.35379918,0.177644173,1367.172648,2.430385147,1.448379658,24.83427429,6,1800.494629,1727.287109,12.83129883,17.61324692,33.78755188,46.37944031,1499.062622,0.256291807
YG204,12.23263452,0.131128241,206.5058438,1.684347962,1.317581975,25.35428047,6,399.7663269,374.0048828,16.69435692,20.00033188,43.93288803,52.63289642,1499.744995,0.187215298
YG202,25.34087706,0.119554946,1344.829854,1.578829572,1.344532922,25.43161774,6,1799.670166,1743.392822,16.77527428,19.87516212,46.12916183,54.65332794,1499.556885,0.032036137
YG202,8.516743237,0.101979016,232.0461422,1.400384481,1.382341827,25.42804146,6,399.1606445,381.0357361,16.72752953,19.47742271,46.27720261,53.88486481,1499.258667,0.108124159
YG207,19.44409749,0.232903152,1581.124846,2.403055886,1.128234738,24.55912781,6,1800.484375,1764.959839,16.87727928,20.40794754,41.20687866,49.8272171,1499.056274,0.24127309
YG207,9.524876623,0.232667212,302.4540657,2.522767155,1.184719852,24.94008255,6,399.6708984,383.933197,16.85908699,20.56483459,40.25973129,49.10910416,1498.963623,0.167189807
YG208,9.195566813,0.165151981,280.3984929,2.057208731,1.305625286,25.12959671,6,400.6367798,385.6556702,16.6620369,19.68663597,39.34692383,46.48942947,1500.198242,0.066076264
YG208,15.52695958,0.139111113,1540.970583,1.800092907,1.33445666,25.06326294,6,1799.77771,1771.704956,16.60796356,19.25596428,39.39075089,45.67127991,1500.368896,0.079089493
YG206,15.96028113,0.148125773,1550.75113,1.720578388,1.205881112,24.32986259,6,1800.692139,1772.182983,16.63702774,19.16797829,43.6532402,50.29410172,1499.672485,0.091101743
YG206,7.314876016,0.144508657,292.8540206,1.700912381,1.218864101,24.49346733,6,399.829071,387.8700562,16.84297371,19.34438133,44.03666687,50.57670593,1499.545532,0.067075819
YG199,10.08529464,0.051859815,1419.501539,0.751831082,1.41583845,24.82795525,6,1801.520386,1778.638916,16.43288612,17.91196823,47.44179153,51.71190262,1498.858887,0.218246266
YG199,3.616661239,0.050934435,268.2572213,0.723230273,1.385932767,24.68911552,6,400.914093,393.099823,16.53074455,17.95348358,47.90699387,52.03017044,1499.400513,0.118135117
YG200,19.48361576,0.153614178,1500.056563,1.810744935,1.229279264,24.9037323,6,1800.717651,1755.331909,16.43728447,19.99119949,43.62465286,53.05675888,1499.433228,0.016018504
YG200,9.418674434,0.170744542,274.5325969,2.037086736,1.257593446,25.07436943,6,399.1702881,378.7567139,16.03213501,20.03118324,42.32539749,52.88302612,1498.945068,0.00901039
YG209,4.421653777,0.039881349,1570.709936,0.555229736,1.347875652,24.6710701,6,1801.554565,1790.706787,17.22818565,18.31990814,44.90131378,47.74663925,1499.847778,0.129145548
YG209,1.016715565,0.034716792,340.4091253,0.493188954,1.370032837,24.86582947,6,399.2301941,396.8013,17.49973106,18.46951485,45.32009125,47.83160019,1499.880493,0.186216995
T014,21.60742135,0.613312347,286.6644463,6.661386208,1.408963017,25.06654549,4.1,399.9030151,371.7165222,11.51203346,19.15889931,27.13627052,45.16153336,1498.893799,0.274333
T014,44.63063924,0.572322751,1528.196666,6.615752424,1.469012533,25.28867912,4.1,1802.310425,1736.637573,11.37639523,18.97144508,26.61032104,44.37576294,1499.429321,0.134166911
T013,18.43523896,0.46721991,284.9744395,4.805738398,1.238771803,24.70027733,4.7,399.9659729,372.8300476,13.92027855,20.2370491,33.45807648,48.64074707,1500.419067,0.296361297
T013,36.51951095,0.453918678,1538.8672,4.987082832,1.313080597,25.10866928,4.7,1800.1604,1739.529053,13.71450233,20.26935768,32.59803009,48.17828369,1500.28186,0.215269312
T015,21.69091129,0.637288265,288.7507814,6.846084547,1.410630798,24.8115139,3.9,398.9759216,371.9965515,11.14614582,18.62472343,26.35629272,44.04021454,1500.145142,0.212264523
T015,50.41512206,0.634425389,1515.674642,7.126641017,1.472096862,25.2056942,3.9,1801.670044,1731.807983,10.98547173,18.77003479,24.95772743,42.64335632,1500.358765,0.234291032
T018,18.88702662,0.330965887,258.7513351,4.712577891,1.58896917,25.37336159,3.9,399.9707031,376.9662476,12.72848225,17.88113022,31.73399925,44.58031464,1500.626953,0.027032811
T018,49.10617788,0.336464258,1409.917175,4.711840325,1.567898441,25.19623184,3.9,1796.926758,1733.167236,12.59065914,17.74311066,31.46634865,44.34326172,1500.684692,0.182220519
T017,23.62475909,0.521765402,271.1322615,5.983487691,1.420058061,24.69468307,3.5,399.9903259,374.1533203,12.44149971,18.30941582,29.76180649,43.79867935,1500.276489,0.222269401
T017,53.93700366,0.507149493,1468.754412,6.376938323,1.543020727,25.68794441,3.5,1797.942993,1733.01416,12.78413105,19.03396416,29.27250671,43.58308029,1499.831421,0.145176828
T019,13.81038121,0.5282207,317.7266875,5.785339536,1.359388831,24.79255867,4.2,400.1531982,380.9546814,12.36499786,19.16771507,31.1280632,48.2534523,1501.210449,0.203248009
T019,29.78204453,0.528131636,1596.656417,5.729780437,1.346946972,24.59415054,4.2,1801.712646,1753.95813,12.16382599,18.9034214,29.67628288,46.11898422,1499.363403,0.097114936
T022,21.03914864,0.410249686,261.7514079,5.299498022,1.506548353,24.89968109,4.2,399.8648071,372.2767944,11.56718063,17.80735779,27.99354362,43.09529114,1499.496094,0.113138355
T022,47.42473743,0.430754428,1472.31565,5.412590405,1.481879658,24.76879692,4.2,1802.955322,1734.838745,11.436656,17.81036949,27.69961548,43.13676453,1500.132324,0.188232258
T021,21.67259997,0.454500915,267.9487221,5.716118617,1.501818043,25.05949402,3.9,399.8773499,373.3742065,11.93481922,18.18262291,28.88493729,44.00602341,1499.660156,0.034041867
T021,47.24268197,0.47492151,1494.460274,5.628734644,1.431611676,24.56380081,3.9,1802.111694,1738.632446,11.78363895,17.93663216,28.68413544,43.6619606,1501.065308,0.210260153
T023,21.63275458,0.494248809,279.1518108,6.295640815,1.554800545,24.62781334,3.1,400.0082397,378.7554626,11.26458836,16.74230385,27.38532829,40.70219803,1499.604858,0.101123355
T023,55.72086959,0.523945591,1478.114099,6.60819382,1.562852398,24.72904968,3.1,1804.322266,1744.82373,11.11373997,16.86158371,26.85625458,40.74586868,1498.759888,0.175217465
T050,7.531984615,0.099779692,246.8810563,2.009979327,1.951864163,25.11285019,6,399.9623413,385.7338562,10.07172775,13.46799183,25.47713852,34.06822586,1499.702148,0.13816832
T050,28.45952832,0.101491593,1225.214069,2.003366055,1.915365708,24.86143494,6,1805.960938,1751.210083,9.962916374,13.3482523,25.34295273,33.95432663,1500.58252,0.174211472
T049,12.75263741,0.198200637,251.6207665,3.455610738,1.795356958,25.64387894,6,400.7533875,376.6825562,10.43816662,16.26036072,25.05799866,39.034832,1500.042847,0.173212469
T049,28.15479934,0.199174356,1448.02055,3.269496254,1.692999137,24.89543533,6,1806.38269,1748.373047,10.30263329,15.81361675,26.03311539,39.95849228,1500.44812,0.134164006
T051,16.70149538,0.25419906,239.7357271,3.767602824,1.580776604,24.44033432,6,400.2849731,369.3013916,9.764282227,16.11224937,24.85942268,41.02106094,1500.65686,0.181221172
T051,39.59016642,0.255952131,1402.802973,3.804477256,1.586954173,24.43736839,6,1810.581665,1731.506958,9.630293846,16.04058838,24.50225067,40.81189346,1500.533081,0.159195408
T054,19.04944208,0.363907432,257.0914365,3.681404537,1.147048112,24.15847015,6,400.2962646,365.3682556,14.06481743,20.24203491,34.46167755,49.59712219,1499.813721,0.158191934
T054,37.26862029,0.438376751,1527.225738,4.292023993,1.155416177,24.677145,6,1808.026001,1731.477173,13.98422909,21.17863655,32.83873749,49.73314285,1498.87439,0.220270976
T053,4.590525758,0.096858059,299.0564189,1.910799017,1.909038105,24.55271149,6,399.9810791,390.840332,9.568058014,12.7986145,24.5161705,32.79380417,1500.448853,0.222273916
T053,20.24319377,0.093937159,1361.403121,1.527328195,1.566765908,24.67083549,6,1808.044312,1768.749878,14.15671158,16.72861862,36.28540039,42.8775177,1498.88208,0.159190997
T055,12.42739763,0.131542908,206.2143184,2.209832483,1.656472129,25.59537506,6,400.5439758,377.8345947,13.94918728,17.66627884,33.65014648,42.61702728,1498.771484,0.078093886
T055,37.82804025,0.14818925,1251.586714,2.302593681,1.549554925,25.0453434,6,1808.609375,1736.981445,13.80145359,17.67485046,33.6104126,43.04322052,1498.895752,0.087105647
T058,19.40903954,0.418519921,264.0730386,4.33815151,1.210949867,24.69591904,6,399.454834,363.5169067,13.33409023,20.60993004,31.40950584,48.54832077,1499.103027,0.020024547
T058,43.17819753,0.432249653,1488.224624,4.389068262,1.195246664,24.6080265,6,1809.477905,1722.5896,13.24108791,20.60235977,31.27687836,48.6649971,1498.994507,0.065079592
T057,15.72137956,0.297489422,263.998038,3.524562604,1.293437046,24.60563469,6,399.9792175,370.8170166,13.6270256,19.54510307,32.49601364,46.6086998,1499.166626,0.125149205
T057,29.80670495,0.288650866,1514.252002,3.680350084,1.383901771,25.16320992,6,1809.351196,1747.287231,13.52315044,19.70232391,31.67853355,46.1534996,1501.062622,0.131161496
T059,13.1806443,0.330474673,290.5565023,3.949128431,1.329457286,24.89959908,6,399.8220215,374.7146912,13.11510372,19.74480438,31.02684212,46.71094894,1499.286621,0.236287773
T059,28.40114025,0.337849616,1550.634602,3.977242905,1.315414101,24.792099,6,1810.513062,1749.955566,13.00094318,19.67811394,30.90614891,46.77927399,1499.421021,0.107129395
T116,3.274355846,0.024685362,169.4828378,0.344795104,1.272143872,24.74519157,6,401.4431763,391.2304077,19.19662666,20.20862389,54.79893875,57.68779755,1499.215698,0.113134943
T116,14.59066521,0.031927534,979.6389286,0.427911432,1.226940785,24.57764244,6,1800.734375,1754.788086,19.10495949,20.36041451,54.65414429,58.24565887,1500.017578,0.01601957
T115,6.909000372,0.105542938,256.7313974,1.840782483,1.681426781,24.81611252,6,400.4267883,377.5487976,10.45094395,15.90121078,25.35469627,38.57741165,1500.109131,0.261319757
T115,20.92589625,0.104224054,1339.546641,1.8408796,1.698769196,25.47660255,6,1799.569336,1727.035034,11.64209747,17.08679771,28.81201553,42.28663635,1499.341919,0.057068672
T117,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA
T117,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA
T120,2.504141214,0.019750526,181.9664467,0.300310423,1.378201626,24.85582352,6,402.1932678,394.3378906,18.43250084,19.31464767,48.33024216,50.6432457,1501.117798,0.316377729
T120,11.90154984,0.023434092,911.1515026,0.355819351,1.379924077,24.90886497,6,1805.76709,1768.237915,18.35589409,19.40088844,48.0050621,50.73797226,1500.276855,0.186223999
T119,2.967305401,0.024212643,186.2032353,0.38074925,1.429644573,25.35178185,6,401.8683167,392.5360413,18.65287781,19.77038574,48.34141159,51.23757935,1499.041382,0.051060136
T119,12.8816917,0.025835849,922.3938356,0.374753937,1.320671861,24.70469666,6,1804.80542,1764.239868,18.52679634,19.6272831,49.46205139,52.40008163,1499.990112,0.237282738
T121,1.211846046,0.013636448,247.9796897,0.204871276,1.355950457,24.51914024,6,403.0540161,399.1801147,18.28236961,18.8842926,47.38768005,48.9478569,1498.717407,0.170205891
T121,7.326232422,0.015560289,987.6967665,0.233661796,1.358347079,24.52489853,6,1804.861572,1781.672363,18.16650581,18.85313797,47.12970734,48.9110527,1500.051636,0.184219137
T124,1.38418742,0.019324193,272.7769951,0.320769311,1.503629037,25.13220215,6,402.2555542,397.7277832,17.58452797,18.52743912,47.92995071,50.50003433,1500.669312,0.006007129
T124,10.66668563,0.020546101,896.0333679,0.334506082,1.476821061,24.93587685,6,1805.890259,1772.161011,17.42481232,18.40842247,47.65971375,50.35004807,1499.282959,0.147174776
T123,3.9978584,0.036927382,205.6320347,0.54063899,1.343422215,24.61877441,6,402.4475403,389.8392029,17.6199646,19.20851898,47.09616089,51.34218597,1499.708374,0.040046945
T123,3.862796241,0.037058341,212.0715785,0.543119693,1.345057614,24.63155556,6,401.9926453,389.7895203,17.61920357,19.21459198,47.09757233,51.3621788,1499.838501,0.051061615
T125,1.774826019,0.021666705,255.9495845,0.31794005,1.33407199,23.99258804,6,402.1772461,396.4849548,17.12875175,18.06364059,47.36171722,49.94672394,1498.500977,0.041048713
T125,9.890156129,0.019946933,938.990944,0.295635909,1.346237316,23.96142197,6,1805.600708,1774.40979,16.99767113,17.86724663,46.99233627,49.39639664,1500.402222,0.08810427
T096,6.764624352,0.045945439,140.3933566,0.594240458,1.20593567,24.53740501,6,400.090271,388.1103516,19.33632088,20.33331108,55.34938812,58.203228,1500.298462,0.096113622
T096,24.48686543,0.04283397,795.2058348,0.599685833,1.303406048,24.50045967,6,1806.638672,1762.892578,18.20239449,19.20967293,49.78885651,52.54405975,1500.265015,0.164196029
T095,6.877875614,0.062829655,199.8246457,0.788919783,1.182311201,25.34129333,6,400.0401917,387.7359009,20.89990044,22.22112846,58.22955704,61.91065216,1499.438965,0.182214797
T095,23.16273029,0.068036012,1165.214303,0.827135365,1.151083654,24.17407227,6,1804.083008,1761.915161,18.81957054,20.20761299,53.79566193,57.76337814,1500.663452,0.101117931
T097,2.957501041,0.022166605,172.1231363,0.314749802,1.303379161,24.45728683,6,400.2563477,394.9789124,18.59539223,19.12407494,50.82422256,52.26919556,1499.184082,0.00700847
T097,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA
T182,3.090997807,0.033237419,230.2423557,0.519185109,1.480470926,24.943573,6,399.8337402,389.9257507,16.232584,17.76675034,40.07975769,43.8677597,1499.60376,0.247302204
T182,12.85552097,0.031942467,1068.038253,0.516481843,1.53116848,25.11380196,6,1803.095459,1761.683228,16.04484749,17.57134438,39.51779175,43.27749252,1500.425903,0.153189704
